Freq.	V(isensa)
5.04276751706124e+004	-4.97423545577111e-001,-1.10980861991118e+000
5.07784273895056e+004	-5.06733073693800e-001,-1.09759744875446e+000
5.11316192830147e+004	-5.15871619469490e-001,-1.08527530734678e+000
5.14872678204188e+004	-5.24836701468697e-001,-1.07284489430887e+000
5.18453900890275e+004	-5.33625883221984e-001,-1.06030897420696e+000
5.22060032950018e+004	-5.42236775153112e-001,-1.04767037694373e+000
5.25691247641814e+004	-5.50667036492020e-001,-1.03493199716362e+000
5.29347719429166e+004	-5.58914377208778e-001,-1.02209679353538e+000
5.33029623989065e+004	-5.66976559940893e-001,-1.00916778800983e+000
5.36737138220435e+004	-5.74851401921970e-001,-9.96148065011818e-001
5.40470440252628e+004	-5.82536776910114e-001,-9.83040770570367e-001
5.44229709453982e+004	-5.90030617113470e-001,-9.69849111385069e-001
5.48015126440442e+004	-5.97330915109218e-001,-9.56576353833340e-001
5.51826873084238e+004	-6.04435725755188e-001,-9.43225822922816e-001
5.55665132522618e+004	-6.11343168095507e-001,-9.29800901154182e-001
5.59530089166653e+004	-6.18051427252492e-001,-9.16305027346365e-001
5.63421928710092e+004	-6.24558756303708e-001,-9.02741695391735e-001
5.67340838138288e+004	-6.30863478147118e-001,-8.89114452932521e-001
5.71287005737179e+004	-6.36963987345774e-001,-8.75426899986508e-001
5.75260621102337e+004	-6.42858751954075e-001,-8.61682687490040e-001
5.79261875148074e+004	-6.48546315318899e-001,-8.47885515796947e-001
5.83290960116615e+004	-6.54025297858632e-001,-8.34039133085177e-001
5.87348069587338e+004	-6.59294398812003e-001,-8.20147333723617e-001
5.91433398486070e+004	-6.64352397958809e-001,-8.06213956540422e-001
5.95547143094455e+004	-6.69198157305815e-001,-7.92242883055605e-001
5.99689501059384e+004	-6.73830622739220e-001,-7.78238035624182e-001
6.03860671402492e+004	-6.78248825638028e-001,-7.64203375526637e-001
6.08060854529716e+004	-6.82451884445727e-001,-7.50142900976911e-001
6.12290252240928e+004	-6.86439006199943e-001,-7.36060645092598e-001
6.16549067739631e+004	-6.90209488013613e-001,-7.21960673760548e-001
6.20837505642718e+004	-6.93762718509147e-001,-7.07847083481890e-001
6.25155771990304e+004	-6.97098179198922e-001,-6.93723999118265e-001
6.29504074255629e+004	-7.00215445809534e-001,-6.79595571589866e-001
6.33882621355023e+004	-7.03114189552253e-001,-6.65465975524644e-001
6.38291623657942e+004	-7.05794178326168e-001,-6.51339406804434e-001
6.42731292997079e+004	-7.08255277866309e-001,-6.37220080119035e-001
6.47201842678540e+004	-7.10497452815234e-001,-6.23112226393803e-001
6.51703487492091e+004	-7.12520767732968e-001,-6.09020090205075e-001
6.56236443721481e+004	-7.14325388032633e-001,-5.94947927137528e-001
6.60800929154829e+004	-7.15911580837509e-001,-5.80900001063995e-001
6.65397163095091e+004	-7.17279715768045e-001,-5.66880581415486e-001
6.70025366370598e+004	-7.18430265634951e-001,-5.52893940348722e-001
6.74685761345660e+004	-7.19363807068034e-001,-5.38944349939804e-001
6.79378571931255e+004	-7.20081021040372e-001,-5.25036079263699e-001
6.84104023595785e+004	-7.20582693317441e-001,-5.11173391482742e-001
6.88862343375909e+004	-7.20869714808266e-001,-4.97360540878682e-001
6.93653759887449e+004	-7.20943081827308e-001,-4.83601769848202e-001
6.98478503336377e+004	-7.20803896257729e-001,-4.69901305875635e-001
7.03336805529875e+004	-7.20453365620435e-001,-4.56263358473579e-001
7.08228899887471e+004	-7.19892803040951e-001,-4.42692116097292e-001
7.13155021452253e+004	-7.19123627116245e-001,-4.29191743042983e-001
7.18115406902165e+004	-7.18147361677042e-001,-4.15766376323940e-001
7.23110294561374e+004	-7.16965635449201e-001,-4.02420122539020e-001
7.28139924411724e+004	-7.15580181595557e-001,-3.89157054713529e-001
7.33204538104265e+004	-7.13992837172199e-001,-3.75981209167188e-001
7.38304378970863e+004	-7.12205542454565e-001,-3.62896582348373e-001
7.43439692035890e+004	-7.10220340163197e-001,-3.49907127686722e-001
7.48610724027997e+004	-7.08039374579006e-001,-3.37016752451343e-001
7.53817723391970e+004	-7.05664890541592e-001,-3.24229314613564e-001
7.59060940300665e+004	-7.03099232345866e-001,-3.11548619740496e-001
7.64340626667026e+004	-7.00344842502493e-001,-2.98978417876907e-001
7.69657036156193e+004	-6.97404260427493e-001,-2.86522400505942e-001
7.75010424197683e+004	-6.94280120970587e-001,-2.74184197473779e-001
7.80401047997669e+004	-6.90975152868805e-001,-2.61967374003311e-001
7.85829166551333e+004	-6.87492177067795e-001,-2.49875427710701e-001
7.91295040655310e+004	-6.83834104946271e-001,-2.37911785691316e-001
7.96798932920221e+004	-6.80003936413644e-001,-2.26079801628302e-001
8.02341107783288e+004	-6.76004757918994e-001,-2.14382752978879e-001
8.07921831521038e+004	-6.71839740336797e-001,-2.02823838199354e-001
8.13541372262099e+004	-6.67512136751506e-001,-1.91406174040939e-001
8.19200000000080e+004	-6.63025280147250e-001,-1.80132792914717e-001
8.24897986606544e+004	-6.58382580985548e-001,-1.69006640323008e-001
8.30635605844073e+004	-6.53587524675897e-001,-1.58030572359475e-001
8.36413133379414e+004	-6.48643668977568e-001,-1.47207353312026e-001
8.42230846796732e+004	-6.43554641283904e-001,-1.36539653330443e-001
8.48089025610939e+004	-6.38324135820167e-001,-1.26030046188269e-001
8.53987951281130e+004	-6.32955910750782e-001,-1.15681007134913e-001
8.59927907224101e+004	-6.27453785225392e-001,-1.05494910862135e-001
8.65909178827967e+004	-6.21821636306585e-001,-9.54740295430523e-002
8.71932053465878e+004	-6.16063395852322e-001,-8.56205309990701e-002
8.77996820509817e+004	-6.10183047308529e-001,-7.59364769645464e-002
8.84103771344513e+004	-6.04184622444987e-001,-6.64238214677580e-002
8.90253199381434e+004	-5.98072198010202e-001,-5.70844093180459e-002
8.96445400072886e+004	-5.91849892349863e-001,-4.79199747245550e-002
9.02680670926208e+004	-5.85521861945638e-001,-3.89321400217531e-002
9.08959311518068e+004	-5.79092297927079e-001,-3.01224145281902e-002
9.15281623508853e+004	-5.72565422517592e-001,-2.14921935232954e-002
9.21647910657163e+004	-5.65945485458326e-001,-1.30427573590776e-002
9.28058478834410e+004	-5.59236760386125e-001,-4.77527069358106e-003
9.34513636039505e+004	-5.52443541186010e-001,3.30921813687153e-003
9.41013692413664e+004	-5.45570138317969e-001,1.12097776201962e-002
9.47558960255305e+004	-5.38620875130782e-001,1.89255934308182e-002
9.54149754035054e+004	-5.31600084157491e-001,2.64559686606695e-002
9.60786390410850e+004	-5.24512103403741e-001,3.38003239166824e-002
9.67469188243167e+004	-5.17361272640916e-001,4.09581972768111e-002
9.74198468610326e+004	-5.10151929695083e-001,4.79292441186520e-002
9.80974554823924e+004	-5.02888406752428e-001,5.47132368035953e-002
9.87797772444369e+004	-4.95575026676722e-001,6.13100642342639e-002
9.94668449296521e+004	-4.88216099344866e-001,6.77197312726673e-002
1.00158691548544e+005	-4.80815918024262e-001,7.39423580246574e-002
1.00855350341226e+005	-4.73378755763580e-001,7.99781789956033e-002
1.01556854779012e+005	-4.65908861829614e-001,8.58275421152942e-002
1.02263238566030e+005	-4.58410458190254e-001,9.14909076299839e-002
1.02974535640838e+005	-4.50887736046491e-001,9.69688468721928e-002
1.03690780178056e+005	-4.43344852407820e-001,1.02262040905285e-001
1.04412006590004e+005	-4.35785926739197e-001,1.07371279044354e-001
1.05138249528364e+005	-4.28215037670873e-001,1.12297457258992e-001
1.05869543885834e+005	-4.20636219762921e-001,1.17041576462396e-001
1.06605924797814e+005	-4.13053460366820e-001,1.21604740682175e-001
1.07347427644088e+005	-4.05470696538161e-001,1.25988155128545e-001
1.08094088050526e+005	-3.97891812060677e-001,1.30193124150495e-001
1.08845941890797e+005	-3.90320634524210e-001,1.34221049095069e-001
1.09603025288089e+005	-3.82760932528109e-001,1.38073426065066e-001
1.10365374616848e+005	-3.75216412947557e-001,1.41751843584077e-001
1.11133026504524e+005	-3.67690718322507e-001,1.45257980175228e-001
1.11906017833331e+005	-3.60187424326391e-001,1.48593601848611e-001
1.12684385742019e+005	-3.52710037355578e-001,1.51760559515007e-001
1.13468167627658e+005	-3.45261992218344e-001,1.54760786319231e-001
1.14257401147437e+005	-3.37846649934438e-001,1.57596294906628e-001
1.15052124220468e+005	-3.30467295641061e-001,1.60269174620348e-001
1.15852375029616e+005	-3.23127136629009e-001,1.62781588640403e-001
1.16658192023324e+005	-3.15829300473845e-001,1.65135771065446e-001
1.17469613917469e+005	-3.08576833299262e-001,1.67334023945573e-001
1.18286679697215e+005	-3.01372698157436e-001,1.69378714269109e-001
1.19109428618892e+005	-2.94219773521004e-001,1.71272270908574e-001
1.19937900211878e+005	-2.87120851904863e-001,1.73017181533588e-001
1.20772134280499e+005	-2.80078638609416e-001,1.74615989492781e-001
1.21612170905944e+005	-2.73095750574600e-001,1.76071290670734e-001
1.22458050448187e+005	-2.66174715372061e-001,1.77385730329377e-001
1.23309813547927e+005	-2.59317970305659e-001,1.78561999929886e-001
1.24167501128544e+005	-2.52527861642113e-001,1.79602833950212e-001
1.25031154398062e+005	-2.45806643957786e-001,1.80511006698281e-001
1.25900814851127e+005	-2.39156479606251e-001,1.81289329122465e-001
1.26776524271006e+005	-2.32579438306681e-001,1.81940645633530e-001
1.27658324731589e+005	-2.26077496849529e-001,1.82467830933749e-001
1.28546258599417e+005	-2.19652538917764e-001,1.82873786863171e-001
1.29440368535709e+005	-2.13306355021762e-001,1.83161439265400e-001
1.30340697498419e+005	-2.07040642548979e-001,1.83333734878285e-001
1.31247288744297e+005	-2.00857005924450e-001,1.83393638253771e-001
1.32160185830967e+005	-1.94756956879586e-001,1.83344128711815e-001
1.33079432619019e+005	-1.88741914823458e-001,1.83188197328373e-001
1.34005073274121e+005	-1.82813207324820e-001,1.82928843969210e-001
1.34937152269133e+005	-1.76972070688447e-001,1.82569074364260e-001
1.35875714386252e+005	-1.71219650632788e-001,1.82111897234085e-001
1.36820804719158e+005	-1.65557003063417e-001,1.81560321465907e-001
1.37772468675183e+005	-1.59985094935193e-001,1.80917353344692e-001
1.38730751977491e+005	-1.54504805208130e-001,1.80185993846254e-001
1.39695700667277e+005	-1.49116925883011e-001,1.79369235985410e-001
1.40667361105976e+005	-1.43822163126171e-001,1.78470062234070e-001
1.41645779977495e+005	-1.38621138464698e-001,1.77491442000523e-001
1.42631004290452e+005	-1.33514390067162e-001,1.76436329183544e-001
1.43623081380434e+005	-1.28502374085010e-001,1.75307659790042e-001
1.44622058912276e+005	-1.23585466070825e-001,1.74108349632426e-001
1.45627984882346e+005	-1.18763962456187e-001,1.72841292096418e-001
1.46640907620854e+005	-1.14038082091121e-001,1.71509355986433e-001
1.47660875794174e+005	-1.09407967843263e-001,1.70115383451086e-001
1.48687938407179e+005	-1.04873688245231e-001,1.68662187982428e-001
1.49722144805601e+005	-1.00435239196281e-001,1.67152552501079e-001
1.50763544678395e+005	-9.60925457071321e-002,1.65589227518433e-001
1.51812188060134e+005	-9.18454636872585e-002,1.63974929381440e-001
1.52868125333406e+005	-8.76937817723644e-002,1.62312338602432e-001
1.53931407231240e+005	-8.36372231833181e-002,1.60604098266478e-001
1.55002084839538e+005	-7.96754476197376e-002,1.58852812526570e-001
1.56080209599535e+005	-7.58080531781540e-002,1.57061045178437e-001
1.57165833310268e+005	-7.20345782969635e-002,1.55231318320485e-001
1.58259008131063e+005	-6.83545037198397e-002,1.53366111095815e-001
1.59359786584046e+005	-6.47672544771579e-002,1.51467858514984e-001
1.60468221556659e+005	-6.12722018813381e-002,1.49538950363206e-001
1.61584366304209e+005	-5.78686655319042e-002,1.47581730185777e-001
1.62708274452421e+005	-5.45559153301094e-002,1.45598494358224e-001
1.63840000000017e+005	-5.13331734950018e-002,1.43591491231266e-001
1.64979597321310e+005	-4.81996165824248e-002,1.41562920357145e-001
1.66127121168816e+005	-4.51543775021659e-002,1.39514931792628e-001
1.67282626675884e+005	-4.21965475303183e-002,1.37449625478876e-001
1.68446169359348e+005	-3.93251783143752e-002,1.35369050694673e-001
1.69617805122189e+005	-3.65392838688729e-002,1.33275205586085e-001
1.70797590256227e+005	-3.38378425576561e-002,1.31170036764830e-001
1.71985581444821e+005	-3.12197990622658e-002,1.29055438979929e-001
1.73181835765595e+005	-2.86840663327256e-002,1.26933254856992e-001
1.74386410693177e+005	-2.62295275180606e-002,1.24805274704823e-001
1.75599364101965e+005	-2.38550378771769e-002,1.22673236388696e-001
1.76820754268904e+005	-2.15594266632470e-002,1.20538825264013e-001
1.78050639876288e+005	-1.93414989860593e-002,1.18403674177890e-001
1.79289080014579e+005	-1.72000376432523e-002,1.16269363522924e-001
1.80536134185243e+005	-1.51338049260472e-002,1.14137421356604e-001
1.81791862303615e+005	-1.31415443912861e-002,1.12009323570476e-001
1.83056324701772e+005	-1.12219826036499e-002,1.09886494118721e-001
1.84329582131434e+005	-9.37383084295683e-003,1.07770305294097e-001
1.85611695766883e+005	-7.59578677677033e-003,1.05662078056887e-001
1.86902727207902e+005	-5.88653609806506e-003,1.03563082411563e-001
1.88202738482734e+005	-4.24475412417716e-003,1.01474537827695e-001
1.89511792051062e+005	-2.66910735871047e-003,9.93976137073349e-002
1.90829950807012e+005	-1.15825501424586e-003,9.73334298908872e-002
1.92157278082171e+005	2.89149504319146e-004,9.52830572067830e-002
1.93493837648635e+005	1.67445715852806e-003,9.32475180542764e-002
1.94839693722067e+005	2.99902187365381e-003,9.12277870271819e-002
1.96194910964786e+005	4.26419918009353e-003,8.92247915655391e-002
1.97559554488875e+005	5.47134489533372e-003,8.72394126448340e-002
1.98933689859306e+005	6.62181384904964e-003,8.52724854892607e-002
2.00317383097090e+005	7.71695865015544e-003,8.33248003170092e-002
2.01710700682453e+005	8.75812849788810e-003,8.13971031092500e-002
2.03113709558025e+005	9.74666803487316e-003,7.94900964044750e-002
2.04526477132062e+005	1.06839162440776e-002,7.76044401115985e-002
2.05949071281678e+005	1.15712053882204e-002,7.57407523484298e-002
2.07381560356113e+005	1.24098599926683e-002,7.38996102939005e-002
2.08824013180010e+005	1.32011958709352e-002,7.20815510594475e-002
2.10276499056729e+005	1.39465191928016e-002,7.02870725740376e-002
2.11739087771669e+005	1.46471255951311e-002,6.85166344837704e-002
2.13211849595629e+005	1.53042993342786e-002,6.67706590618935e-002
2.14694855288177e+005	1.59193124806271e-002,6.50495321287738e-002
2.16188176101054e+005	1.64934241543814e-002,6.33536039821257e-002
2.17691883781596e+005	1.70278798016462e-002,6.16831903312083e-002
2.19206050576180e+005	1.75239105114618e-002,6.00385732393602e-002
2.20730749233699e+005	1.79827323723515e-002,5.84200020688115e-002
2.22266053009051e+005	1.84055458677640e-002,5.68276944282179e-002
2.23812035666664e+005	1.87935353104766e-002,5.52618371235511e-002
2.25368771484040e+005	1.91478683147122e-002,5.37225871066423e-002
2.26936335255318e+005	1.94696953049433e-002,5.22100724231973e-002
2.28514802294875e+005	1.97601490620994e-002,5.07243931597771e-002
2.30104248440938e+005	2.00203443046461e-002,4.92656223862322e-002
2.31704750059233e+005	2.02513773050114e-002,4.78338070939410e-002
2.33316384046650e+005	2.04543255400364e-002,4.64289691281049e-002
2.34939227834939e+005	2.06302473746307e-002,4.50511061144277e-002
2.36573359394431e+005	2.07801817782990e-002,4.37001923778117e-002
2.38218857237786e+005	2.09051480727819e-002,4.23761798521181e-002
2.39875800423757e+005	2.10061457109637e-002,4.10789989820877e-002
2.41544268561000e+005	2.10841540855170e-002,3.98085596140278e-002
2.43224341811890e+005	2.11401323664348e-002,3.85647518767350e-002
2.44916100896375e+005	2.11750193669076e-002,3.73474470501473e-002
2.46619627095856e+005	2.11897334367523e-002,3.61564984229999e-002
2.48335002257091e+005	2.11851723810922e-002,3.49917421355327e-002
2.50062308796125e+005	2.11622134062122e-002,3.38529980123810e-002
2.51801629702255e+005	2.11217130884817e-002,3.27400703785405e-002
2.53553048542013e+005	2.10645073675080e-002,3.16527488619899e-002
2.55316649463181e+005	2.09914115623542e-002,3.05908091822077e-002
2.57092517198835e+005	2.09032204092399e-002,2.95540139232696e-002
2.58880737071420e+005	2.08007081200735e-002,2.85421132899200e-002
2.60681394996840e+005	2.06846284617677e-002,2.75548458502773e-002
2.62494577488596e+005	2.05557148539194e-002,2.65919392598404e-002
2.64320371661935e+005	2.04146804855032e-002,2.56531109704471e-002
2.66158865238040e+005	2.02622184488931e-002,2.47380689226337e-002
2.68010146548243e+005	2.00990018901511e-002,2.38465122198909e-002
2.69874304538268e+005	1.99256841756278e-002,2.29781317864342e-002
2.71751428772506e+005	1.97428990732322e-002,2.21326110085552e-002
2.73641609438318e+005	1.95512609480067e-002,2.13096263572064e-002
2.75544937350368e+005	1.93513649707929e-002,2.05088479936969e-002
2.77461503954983e+005	1.91437873398262e-002,1.97299403584725e-002
2.79391401334555e+005	1.89290855138741e-002,1.89725627414867e-002
2.81334722211954e+005	1.87077984564849e-002,1.82363698356249e-002
2.83291559954993e+005	1.84804468903096e-002,1.75210122721034e-002
2.85262008580906e+005	1.82475335613828e-002,1.68261371390486e-002
2.87246162760870e+005	1.80095435119260e-002,1.61513884822477e-002
2.89244117824554e+005	1.77669443613513e-002,1.54964077884478e-002
2.91255969764694e+005	1.75201865946895e-002,1.48608344518475e-002
2.93281815241711e+005	1.72697038581172e-002,1.42443062233839e-002
2.95321751588350e+005	1.70159132602846e-002,1.36464596428915e-002
2.97375876814360e+005	1.67592156791904e-002,1.30669304546551e-002
2.99444289611203e+005	1.64999960744556e-002,1.25053540064227e-002
3.01527089356793e+005	1.62386238033180e-002,1.19613656318340e-002
3.03624376120271e+005	1.59754529408261e-002,1.14346010168833e-002
3.05736250666815e+005	1.57108226030475e-002,1.09246965501695e-002
3.07862814462482e+005	1.54450572730457e-002,1.04312896574920e-002
3.10004169679078e+005	1.51784671291063e-002,9.95401912125030e-003
3.12160419199072e+005	1.49113483743792e-002,9.49252538407149e-003
3.14331666620538e+005	1.46439835680895e-002,9.04645083798080e-003
3.16518016262129e+005	1.43766419571513e-002,8.61544009858408e-003
3.18719573168094e+005	1.41095798083062e-002,8.19914026493990e-003
3.20936443113320e+005	1.38430407399742e-002,7.79720116534717e-003
3.23168732608420e+005	1.35772560537579e-002,7.40927558929434e-003
3.25416548904845e+005	1.33124450647883e-002,7.03501950586308e-003
3.27680000000037e+005	1.30488154311764e-002,6.67409226918124e-003
3.29959194642623e+005	1.27865634813232e-002,6.32615681054236e-003
3.32254242337634e+005	1.25258745396614e-002,5.99087981844400e-003
3.34565253351771e+005	1.22669232500113e-002,5.66793190616217e-003
3.36892338718698e+005	1.20098738961575e-002,5.35698776733031e-003
3.39235610244381e+005	1.17548807198540e-002,5.05772632026488e-003
3.41595180512457e+005	1.15020882355893e-002,4.76983084069858e-003
3.43971162889646e+005	1.12516315416424e-002,4.49298908377532e-003
3.46363671531192e+005	1.10036366281291e-002,4.22689339551428e-003
3.48772821386356e+005	1.07582206807197e-002,3.97124081387034e-003
3.51198728203932e+005	1.05154923803219e-002,3.72573315995945e-003
3.53641508537811e+005	1.02755521989542e-002,3.49007711978293e-003
3.56101279752579e+005	1.00384926905471e-002,3.26398431647374e-003
3.58578160029160e+005	9.80439877773262e-003,3.04717137383728e-003
3.61072268370489e+005	9.57334803358915e-003,2.83935997113471e-003
3.63583724607233e+005	9.34541095870122e-003,2.64027688970965e-003
3.66112649403547e+005	9.12065125293136e-003,2.44965405147268e-003
3.68659164262871e+005	8.89912608244594e-003,2.26722854994470e-003
3.71223391533770e+005	8.68088634130980e-003,2.09274267380631e-003
3.73805454415808e+005	8.46597690788959e-003,1.92594392350220e-003
3.76405476965471e+005	8.25443689585506e-003,1.76658502110606e-003
3.79023584102128e+005	8.04629989966436e-003,1.61442391371632e-003
3.81659901614027e+005	7.84159423476739e-003,1.46922377080423e-003
3.84314556164346e+005	7.64034317210071e-003,1.33075297565822e-003
3.86987675297273e+005	7.44256516708092e-003,1.19878511131865e-003
3.89679387444136e+005	7.24827408300701e-003,1.07309894117728e-003
3.92389821929575e+005	7.05747940879575e-003,9.53478384624455e-004
3.95119108977754e+005	6.87018647127311e-003,8.39712487999477e-004
3.97867379718615e+005	6.68639664165399e-003,7.31595390955289e-004
4.00634766194183e+005	6.50610753638938e-003,6.28926288703216e-004
4.03421401364908e+005	6.32931321274851e-003,5.31509390267656e-004
4.06227419116054e+005	6.15600435839560e-003,4.39153873006001e-004
4.09052954264127e+005	5.98616847579159e-003,3.51673833644694e-004
4.11898142563360e+005	5.81979006076439e-003,2.68888236055115e-004
4.14763120712229e+005	5.65685077593226e-003,1.90620856057209e-004
4.17648026360024e+005	5.49732961847352e-003,1.16700223297745e-004
4.20552998113461e+005	5.34120308266481e-003,4.69595606431951e-005
4.23478175543342e+005	5.18844531703020e-003,-1.87632788937208e-005
4.26423699191262e+005	5.03902827631515e-003,-8.06258773981562e-005
4.29389710576358e+005	4.89292186816683e-003,-1.38781319319786e-004
4.32376352202112e+005	4.75009409493112e-003,-1.93378260536459e-004
4.35383767563195e+005	4.61051119010897e-003,-2.44560999089969e-004
4.38412101152364e+005	4.47413775016386e-003,-2.92469547355869e-004
4.41461498467400e+005	4.34093686115822e-003,-3.37239705553014e-004
4.44532106018105e+005	4.21087022092279e-003,-3.79003136376917e-004
4.47624071333332e+005	4.08389825619160e-003,-4.17887440620318e-004
4.50737542968083e+005	3.95998023539570e-003,-4.54016233660460e-004
4.53872670510640e+005	3.83907437669860e-003,-4.87509222615294e-004
4.57029604589754e+005	3.72113795183430e-003,-5.18482284111792e-004
4.60208496881880e+005	3.60612738538938e-003,-5.47047542444565e-004
4.63409500118470e+005	3.49399834995693e-003,-5.73313448097062e-004
4.66632768093303e+005	3.38470585715210e-003,-5.97384856428094e-004
4.69878455669881e+005	3.27820434453373e-003,-6.19363106462053e-004
4.73146718788867e+005	3.17444775857412e-003,-6.39346099666045e-004
4.76437714475575e+005	3.07338963381448e-003,-6.57428378591766e-004
4.79751600847518e+005	2.97498316827491e-003,-6.73701205319823e-004
4.83088537122004e+005	2.87918129509740e-003,-6.88252639581505e-004
4.86448683623784e+005	2.78593675082099e-003,-7.01167616519344e-004
4.89832201792754e+005	2.69520214006231e-003,-7.12528023956002e-004
4.93239254191716e+005	2.60692999687814e-003,-7.22412779124291e-004
4.96670004514185e+005	2.52107284291836e-003,-7.30897904797541e-004
5.00124617592255e+005	2.43758324233982e-003,-7.38056604714851e-004
5.03603259404515e+005	2.35641385374529e-003,-7.43959338287889e-004
5.07106097084030e+005	2.27751747909208e-003,-7.48673894500968e-004
5.10633298926365e+005	2.20084710979945e-003,-7.52265464959863e-004
5.14185034397675e+005	2.12635597000146e-003,-7.54796716031537e-004
5.17761474142844e+005	2.05399755721780e-003,-7.56327860064925e-004
5.21362789993685e+005	1.98372568035255e-003,-7.56916725590206e-004
5.24989154977196e+005	1.91549449526628e-003,-7.56618826527100e-004
5.28640743323875e+005	1.84925853788288e-003,-7.55487430298778e-004
5.32317730476085e+005	1.78497275506939e-003,-7.53573624912037e-004
5.36020293096491e+005	1.72259253317569e-003,-7.50926384847728e-004
5.39748609076540e+005	1.66207372452391e-003,-7.47592635882317e-004
5.43502857545017e+005	1.60337267178708e-003,-7.43617318687027e-004
5.47283218876641e+005	1.54644623041925e-003,-7.39043451293157e-004
5.51089874700740e+005	1.49125178918335e-003,-7.33912190329589e-004
5.54923007909971e+005	1.43774728885319e-003,-7.28262891064801e-004
5.58782802669114e+005	1.38589123916996e-003,-7.22133166217772e-004
5.62669444423913e+005	1.33564273416158e-003,-7.15558943542906e-004
5.66583119909990e+005	1.28696146586258e-003,-7.08574522194018e-004
5.70524017161816e+005	1.23980773648548e-003,-7.01212627817368e-004
5.74492325521745e+005	1.19414246918004e-003,-6.93504466425382e-004
5.78488235649112e+005	1.14992721740370e-003,-6.85479777027053e-004
5.82511939529393e+005	1.10712417295883e-003,-6.77166883004553e-004
5.86563630483426e+005	1.06569617279447e-003,-6.68592742258431e-004
5.90643503176704e+005	1.02560670462520e-003,-6.59782996124529e-004
5.94751753628725e+005	9.86819911409248e-004,-6.50762017061296e-004
5.98888579222411e+005	9.49300594768670e-004,-6.41552955110865e-004
6.03054178713590e+005	9.13014217389808e-004,-6.32177783160699e-004
6.07248752240546e+005	8.77926904481758e-004,-6.22657341002132e-004
6.11472501333635e+005	8.44005444311728e-004,-6.13011378195790e-004
6.15725628924968e+005	8.11217287910172e-004,-6.03258595768796e-004
6.20008339358161e+005	7.79530547958570e-004,-5.93416686742276e-004
6.24320838398150e+005	7.48913996941356e-004,-5.83502375520702e-004
6.28663333241081e+005	7.19337064577096e-004,-5.73531456141805e-004
6.33036032524263e+005	6.90769834583702e-004,-5.63518829397588e-004
6.37439146336192e+005	6.63183040856565e-004,-5.53478538889339e-004
6.41872886226645e+005	6.36548063029319e-004,-5.43423805960840e-004
6.46337465216846e+005	6.10836921517814e-004,-5.33367063583139e-004
6.50833097809694e+005	5.86022272076943e-004,-5.23319989204893e-004
6.55360000000079e+005	5.62077399870606e-004,-5.13293536549446e-004
6.59918389285251e+005	5.38976213132347e-004,-5.03297966419847e-004
6.64508484675274e+005	5.16693236422187e-004,-4.93342876501488e-004
6.69130506703547e+005	4.95203603541595e-004,-4.83437230213957e-004
6.73784677437401e+005	4.74483050088657e-004,-4.73589384581683e-004
6.78471220488767e+005	4.54507905745269e-004,-4.63807117204913e-004
6.83190361024920e+005	4.35255086271715e-004,-4.54097652301686e-004
6.87942325779296e+005	4.16702085261391e-004,-4.44467685861377e-004
6.92727343062390e+005	3.98826965683561e-004,-4.34923409938416e-004
6.97545642772718e+005	3.81608351225051e-004,-4.25470536088384e-004
7.02397456407870e+005	3.65025417455000e-004,-4.16114317969215e-004
7.07283017075627e+005	3.49057882857759e-004,-4.06859573153166e-004
7.12202559505164e+005	3.33685999717794e-004,-3.97710704128130e-004
7.17156320058325e+005	3.18890544912173e-004,-3.88671718548523e-004
7.22144536740983e+005	3.04652810599852e-004,-3.79746248721658e-004
7.27167449214471e+005	2.90954594852797e-004,-3.70937570383526e-004
7.32225298807099e+005	2.77778192221638e-004,-3.62248620750985e-004
7.37318328525748e+005	2.65106384267930e-004,-3.53682015893538e-004
7.42446783067545e+005	2.52922430067971e-004,-3.45240067428339e-004
7.47610908831621e+005	2.41210056711541e-004,-3.36924798571344e-004
7.52810953930949e+005	2.29953449805020e-004,-3.28737959560249e-004
7.58047168204262e+005	2.19137243978936e-004,-3.20681042444725e-004
7.63319803228061e+005	2.08746513436218e-004,-3.12755295303646e-004
7.68629112328698e+005	1.98766762532730e-004,-3.04961735876917e-004
7.73975350594552e+005	1.89183916403834e-004,-2.97301164633123e-004
7.79358774888279e+005	1.79984311652964e-004,-2.89774177303907e-004
7.84779643859157e+005	1.71154687104842e-004,-2.82381176890591e-004
7.90238217955514e+005	1.62682174631507e-004,-2.75122385158869e-004
7.95734759437236e+005	1.54554290063900e-004,-2.67997853650879e-004
8.01269532388372e+005	1.46758924189308e-004,-2.61007474214171e-004
8.06842802729823e+005	1.39284333845702e-004,-2.54150989075557e-004
8.12454838232114e+005	1.32119133116402e-004,-2.47428000469918e-004
8.18105908528261e+005	1.25252284632310e-004,-2.40837979841789e-004
8.23796285126727e+005	1.18673090984127e-004,-2.34380276631810e-004
8.29526241424465e+005	1.12371186250379e-004,-2.28054126662020e-004
8.35296052720055e+005	1.06336527645582e-004,-2.21858660140280e-004
8.41105996226929e+005	1.00559387291375e-004,-2.15792909290457e-004
8.46956351086691e+005	9.50303441127679e-005,-2.09855815623762e-004
8.52847398382531e+005	8.97402758644665e-005,-2.04046236867898e-004
8.58779421152723e+005	8.46803512874151e-005,-1.98362953560616e-004
8.64752704404231e+005	7.98420223992274e-005,-1.92804675326409e-004
8.70767535126398e+005	7.52170169187153e-005,-1.87370046842384e-004
