Freq.	a	b	gain
7.46426000000000e+003	(-4.60348509307998e+001dB,-8.46245240333930e+001°)	(-9.26588304556240e+001dB,-4.05705016560933e+000°)	(4.66240000000000e+001dB,-8.05675000000000e+001°)
7.51618000000000e+003	(-4.60347734902751e+001dB,-8.45873682653461e+001°)	(-9.24513675411543e+001dB,-3.84164414487868e+000°)	(4.64166000000000e+001dB,-8.07457000000000e+001°)
7.56846000000000e+003	(-4.60346861178956e+001dB,-8.45497789922746e+001°)	(-9.22482424223559e+001dB,-3.63570622038247e+000°)	(4.62135000000000e+001dB,-8.09141000000000e+001°)
7.62110000000000e+003	(-4.60346273184970e+001dB,-8.45120085875065e+001°)	(-9.20493470272795e+001dB,-3.43840243868085e+000°)	(4.60147000000000e+001dB,-8.10736000000000e+001°)
7.67411000000000e+003	(-4.60346286589478e+001dB,-8.44738289226385e+001°)	(-9.18543701583264e+001dB,-3.24926793144693e+000°)	(4.58198000000000e+001dB,-8.12246000000000e+001°)
7.72749000000000e+003	(-4.60346052816129e+001dB,-8.44354204972359e+001°)	(-9.16631913987839e+001dB,-3.06766086355934e+000°)	(4.56286000000000e+001dB,-8.13678000000000e+001°)
7.78124000000000e+003	(-4.60345571169659e+001dB,-8.43967836242483e+001°)	(-9.14756297512148e+001dB,-2.89311700469645e+000°)	(4.54411000000000e+001dB,-8.15037000000000e+001°)
7.83536000000000e+003	(-4.60345871322847e+001dB,-8.43577938065043e+001°)	(-9.12915788078268e+001dB,-2.72525201722198e+000°)	(4.52570000000000e+001dB,-8.16326000000000e+001°)
7.88986000000000e+003	(-4.60345572207512e+001dB,-8.43185751356440e+001°)	(-9.11108751235680e+001dB,-2.56364894135859e+000°)	(4.50763000000000e+001dB,-8.17549000000000e+001°)
7.94474000000000e+003	(-4.60345538766255e+001dB,-8.42790712023458e+001°)	(-9.09333956161808e+001dB,-2.40791296785847e+000°)	(4.48988000000000e+001dB,-8.18711000000000e+001°)
8.00000000000000e+003	(-4.60345255988061e+001dB,-8.42393504464869e+001°)	(-9.07589937458569e+001dB,-2.25767085476362e+000°)	(4.47245000000000e+001dB,-8.19817000000000e+001°)
