time	V(pwm)	V(tri)
7.465829329967617e-003	3.926610e+000	1.853741e+000
7.465952575321941e-003	3.689523e+000	1.858917e+000
7.466198940502165e-003	3.086689e+000	1.869264e+000
7.466634042434605e-003	1.806559e+000	1.887536e+000
7.466674526332332e-003	1.669923e+000	1.889236e+000
7.466755494127787e-003	1.386631e+000	1.892637e+000
7.466917429718696e-003	8.857445e-001	1.899437e+000
7.467072070695857e-003	5.164312e-001	1.905931e+000
7.467205466773783e-003	3.227557e-001	1.911533e+000
7.467350405151944e-003	2.222881e-001	1.917620e+000
7.467411725695707e-003	2.049634e-001	1.920195e+000
7.467485678481008e-003	1.967593e-001	1.923301e+000
7.467570591934095e-003	1.904483e-001	1.926866e+000
7.467712819830706e-003	1.825801e-001	1.932839e+000
7.467913348661604e-003	1.736147e-001	1.941260e+000
7.468218368408051e-003	1.628769e-001	1.954069e+000
7.468828407900945e-003	1.472758e-001	1.979686e+000
7.469642238737894e-003	1.334918e-001	2.013860e+000
7.470625754029465e-003	1.232689e-001	2.055157e+000
7.471677600581978e-003	1.167807e-001	2.099322e+000
7.473175913067392e-003	1.115134e-001	2.162230e+000
7.475055665575675e-003	1.076404e-001	2.241148e+000
7.477434186132703e-003	1.044422e-001	2.340998e+000
7.480613396069977e-003	1.011289e-001	2.474444e+000
7.486260338252039e-003	9.597848e-002	2.711429e+000
7.494234814820936e-003	8.928108e-002	3.046008e+000
7.504000439820936e-003	8.173183e-002	3.455601e+000
7.513766064820936e-003	7.478872e-002	3.865010e+000
7.520342533838893e-003	7.040588e-002	4.140582e+000
7.520399754297878e-003	7.037202e-002	4.142978e+000
7.521035820206880e-003	6.997420e-002	4.169609e+000
7.521671886115883e-003	6.957874e-002	4.196227e+000
7.522307952024885e-003	6.918561e-002	4.222832e+000
7.522944017933886e-003	6.879484e-002	4.249424e+000
7.523580083842889e-003	6.840640e-002	4.276003e+000
7.524216149751891e-003	6.802032e-002	4.302569e+000
7.524852215660893e-003	6.763657e-002	4.329123e+000
7.526348308856898e-003	6.673965e-002	4.391471e+000
7.527264010731038e-003	6.619696e-002	4.429528e+000
7.527391396243657e-003	6.612195e-002	4.434808e+000
7.527646167268895e-003	6.597255e-002	4.445336e+000
7.528155709319371e-003	6.567473e-002	4.466326e+000
7.528459690390412e-003	6.549753e-002	4.478801e+000
7.528500516299537e-003	6.547379e-002	4.480469e+000
7.528582168117789e-003	6.542638e-002	4.483794e+000
7.528712758926625e-003	6.535058e-002	4.489098e+000
7.528731765487823e-003	6.533956e-002	4.489868e+000
7.528769778610220e-003	6.531753e-002	4.491404e+000
7.528845804855014e-003	6.527348e-002	4.494471e+000
7.528881691308308e-003	6.525269e-002	4.495924e+000
7.528913096422831e-003	6.523451e-002	4.497221e+000
7.528939047317608e-003	6.521949e-002	4.498341e+000
7.528967790822450e-003	6.520285e-002	4.499662e+000
7.529002595674589e-003	6.518272e-002	4.501360e+000
7.529037059631738e-003	6.516280e-002	4.502991e+000
7.529092794352328e-003	6.513059e-002	4.505173e+000
7.529143515525142e-003	6.510129e-002	4.506555e+000
7.529200360205132e-003	6.506847e-002	4.507396e+000
7.529287748761275e-003	6.501807e-002	4.507102e+000
7.529462525873561e-003	6.491733e-002	4.503517e+000
7.529469303729014e-003	6.491343e-002	4.503302e+000
7.529482859439919e-003	6.490563e-002	4.502779e+000
7.529509970861730e-003	6.489002e-002	4.501677e+000
7.529531253851722e-003	6.487778e-002	4.500712e+000
7.529546152066258e-003	6.486920e-002	4.499938e+000
7.529558426034048e-003	6.486214e-002	4.499232e+000
7.529573984262333e-003	6.485319e-002	4.498308e+000
7.529579207178196e-003	6.485019e-002	4.498013e+000
7.529587388374145e-003	6.484549e-002	4.497593e+000
7.529596522277581e-003	6.484023e-002	4.497169e+000
7.529606955205055e-003	6.483424e-002	4.496727e+000
7.529618169830997e-003	6.482778e-002	4.496274e+000
7.529633912178421e-003	6.481874e-002	4.495635e+000
7.529650281928504e-003	6.480933e-002	4.494952e+000
7.529675112017623e-003	6.479506e-002	4.493899e+000
7.529701462597445e-003	6.477992e-002	4.492785e+000
7.529807317368475e-003	6.471916e-002	4.488337e+000
7.531456182497443e-003	6.378403e-002	4.419007e+000
7.533105047626411e-003	6.286551e-002	4.349683e+000
7.534753912755379e-003	6.196358e-002	4.280365e+000
7.536402777884347e-003	6.107825e-002	4.211051e+000
7.538051643013316e-003	6.020953e-002	4.141742e+000
7.539700508142283e-003	5.935739e-002	4.072439e+000
7.541349373271252e-003	5.852186e-002	4.003141e+000
7.551114998271252e-003	5.377669e-002	3.592784e+000
7.560880623271251e-003	4.941499e-002	3.182563e+000
7.570646248271251e-003	4.550041e-002	2.772493e+000
7.580411873271251e-003	4.197573e-002	2.362536e+000
7.580469093730236e-003	4.195823e-002	2.360135e+000
7.581003151347423e-003	4.184150e-002	2.337722e+000
7.581613502909923e-003	4.176071e-002	2.312108e+000
7.582834206034923e-003	4.191447e-002	2.260883e+000
7.585275612284923e-003	4.382322e-002	2.158436e+000
7.586879037278088e-003	4.784314e-002	2.091158e+000
7.588037618486827e-003	5.505769e-002	2.042547e+000
7.588919949211560e-003	6.667487e-002	2.005529e+000
7.589644629416094e-003	8.537732e-002	1.975126e+000
7.590271631092596e-003	1.158199e-001	1.948821e+000
7.590837188552147e-003	1.609688e-001	1.925095e+000
7.591103211354684e-003	1.921677e-001	1.913935e+000
7.591283808675623e-003	2.236407e-001	1.906359e+000
7.591413584685806e-003	2.650394e-001	1.900915e+000
7.591540942110667e-003	3.399939e-001	1.895572e+000
7.591679801582548e-003	4.587310e-001	1.889747e+000
7.591718651411254e-003	4.994296e-001	1.888117e+000
7.591718738506973e-003	4.995309e-001	1.888114e+000
7.591718912698410e-003	4.997382e-001	1.888106e+000
7.591720633109463e-003	5.017942e-001	1.888034e+000
7.591722353520515e-003	5.038569e-001	1.887962e+000
7.591724073931569e-003	5.059261e-001	1.887890e+000
7.591725794342622e-003	5.080020e-001	1.887818e+000
7.591727514753675e-003	5.100846e-001	1.887745e+000
7.591729235164727e-003	5.121738e-001	1.887673e+000
7.591730955575781e-003	5.142696e-001	1.887601e+000
7.591733362114934e-003	5.172212e-001	1.887500e+000
7.591738175193243e-003	5.231484e-001	1.887298e+000
7.591738325601939e-003	5.233343e-001	1.887292e+000
7.591738626419334e-003	5.237072e-001	1.887279e+000
7.591738635819877e-003	5.237188e-001	1.887279e+000
7.591738654620965e-003	5.237421e-001	1.887278e+000
7.591738659321236e-003	5.237480e-001	1.887278e+000
7.591738668721780e-003	5.237597e-001	1.887278e+000
7.591738684194875e-003	5.237789e-001	1.887277e+000
7.591738700878523e-003	5.237995e-001	1.887276e+000
7.591738726571590e-003	5.238314e-001	1.887275e+000
7.591738777957724e-003	5.238951e-001	1.887273e+000
7.591738880729992e-003	5.240226e-001	1.887269e+000
7.591739086274528e-003	5.242777e-001	1.887260e+000
7.591739497363598e-003	5.247882e-001	1.887243e+000
7.591740319541740e-003	5.258108e-001	1.887208e+000
7.591741963898024e-003	5.278625e-001	1.887139e+000
7.591745252610591e-003	5.319911e-001	1.887001e+000
7.591751830035725e-003	5.403505e-001	1.886725e+000
7.591764984885993e-003	5.574787e-001	1.886174e+000
7.591791294586529e-003	5.933713e-001	1.885070e+000
7.591843913987602e-003	6.717015e-001	1.882863e+000
7.591949152789748e-003	8.553724e-001	1.878448e+000
7.592159630394038e-003	1.331161e+000	1.869619e+000
7.592580585602621e-003	2.515680e+000	1.851960e+000
7.592806641262087e-003	3.217563e+000	1.842477e+000
7.592976464587645e-003	3.717862e+000	1.835353e+000
7.593176278626666e-003	4.192217e+000	1.826972e+000
7.593359002737290e-003	4.481278e+000	1.819307e+000
7.593563614439234e-003	4.655618e+000	1.810724e+000
7.593638212239716e-003	4.684594e+000	1.807595e+000
7.593735758231582e-003	4.700362e+000	1.803503e+000
7.593852683553892e-003	4.712788e+000	1.798599e+000
7.594023100070292e-003	4.725720e+000	1.791450e+000
7.594253250235176e-003	4.739377e+000	1.781796e+000
7.594593669521237e-003	4.754935e+000	1.767518e+000
7.595272386612262e-003	4.777186e+000	1.739049e+000
7.596121128925399e-003	4.795539e+000	1.703450e+000
7.597193661388632e-003	4.809564e+000	1.658466e+000
7.598399502024360e-003	4.818781e+000	1.607894e+000
7.600075157521114e-003	4.826148e+000	1.537621e+000
7.602071741324151e-003	4.831503e+000	1.453897e+000
7.605001353303458e-003	4.836886e+000	1.331062e+000
7.608769423454344e-003	4.842533e+000	1.173115e+000
7.615446064411166e-003	4.851630e+000	8.933805e-001
7.618446149540407e-003	4.855528e+000	7.677979e-001
7.620400795454366e-003	4.857982e+000	6.860971e-001
7.621653329142250e-003	4.859525e+000	6.338443e-001
7.622587592595109e-003	4.860663e+000	5.949634e-001
7.623249513654395e-003	4.861457e+000	5.674818e-001
7.623371792857676e-003	4.861606e+000	5.624171e-001
7.623616351264238e-003	4.861903e+000	5.523157e-001
7.624105468077363e-003	4.862487e+000	5.321779e-001
7.624397390387594e-003	4.862835e+000	5.202056e-001
7.624436354044912e-003	4.862881e+000	5.186145e-001
7.624514281359547e-003	4.862974e+000	5.154439e-001
7.624638280926931e-003	4.863121e+000	5.104107e-001
7.624656867401360e-003	4.863142e+000	5.096582e-001
7.624694040350218e-003	4.863187e+000	5.081571e-001
7.624768386247934e-003	4.863275e+000	5.051565e-001
7.624805648870793e-003	4.863319e+000	5.036384e-001
7.624834502881464e-003	4.863353e+000	5.024284e-001
7.624861056431965e-003	4.863384e+000	5.012554e-001
7.624891479793406e-003	4.863420e+000	4.998192e-001
7.624925523824423e-003	4.863461e+000	4.981434e-001
7.624963789502844e-003	4.863506e+000	4.963677e-001
7.625005357566888e-003	4.863555e+000	4.948300e-001
7.625057620769086e-003	4.863616e+000	4.934901e-001
7.625112701176346e-003	4.863682e+000	4.927557e-001
7.625219597492781e-003	4.863808e+000	4.932760e-001
7.625368518660056e-003	4.863983e+000	4.965642e-001
7.625374733680494e-003	4.863990e+000	4.967557e-001
7.625387163721369e-003	4.864005e+000	4.971857e-001
7.625412023803119e-003	4.864034e+000	4.981370e-001
7.625435062103476e-003	4.864061e+000	4.991544e-001
7.625451351679277e-003	4.864080e+000	4.999820e-001
7.625463611640433e-003	4.864095e+000	5.006731e-001
7.625480872384006e-003	4.864115e+000	5.016893e-001
7.625488435843947e-003	4.864124e+000	5.021177e-001
7.625496070262978e-003	4.864133e+000	5.025119e-001
7.625505331789672e-003	4.864144e+000	5.029436e-001
7.625515546839874e-003	4.864156e+000	5.033793e-001
7.625526637742133e-003	4.864169e+000	5.038295e-001
7.625542358710283e-003	4.864188e+000	5.044674e-001
7.625558435758600e-003	4.864206e+000	5.051370e-001
7.625585245887285e-003	4.864238e+000	5.062733e-001
7.625612114902495e-003	4.864269e+000	5.074087e-001
7.625818401512112e-003	4.864511e+000	5.160808e-001
7.627228078510352e-003	4.866150e+000	5.753518e-001
7.628637755508591e-003	4.867758e+000	6.346188e-001
7.630047432506831e-003	4.869334e+000	6.938820e-001
7.631457109505069e-003	4.870878e+000	7.531413e-001
7.632866786503309e-003	4.872391e+000	8.123968e-001
7.634276463501549e-003	4.873873e+000	8.716483e-001
7.635686140499788e-003	4.875323e+000	9.308960e-001
7.645451765499788e-003	4.884198e+000	1.341292e+000
7.648860078955495e-003	4.884662e+000	1.484497e+000
7.651099757606348e-003	4.879979e+000	1.578585e+000
7.652447806178496e-003	4.870481e+000	1.635212e+000
7.653515820551427e-003	4.852918e+000	1.680073e+000
7.654394776114031e-003	4.823408e+000	1.716992e+000
7.655147464813953e-003	4.775086e+000	1.748606e+000
7.655776813033545e-003	4.702180e+000	1.775039e+000
7.656313764162736e-003	4.598848e+000	1.797591e+000
7.656744645909834e-003	4.484078e+000	1.815688e+000
7.656780748447825e-003	4.471478e+000	1.817204e+000
7.656828885165144e-003	4.452909e+000	1.819225e+000
7.656925158599785e-003	4.405478e+000	1.823268e+000
7.657084663004951e-003	4.303455e+000	1.829967e+000
7.657105681791372e-003	4.285953e+000	1.830850e+000
7.657147719364213e-003	4.244645e+000	1.832615e+000
7.657158228757423e-003	4.233684e+000	1.833057e+000
7.657179247543844e-003	4.210192e+000	1.833939e+000
7.657221285116685e-003	4.161274e+000	1.835705e+000
7.657221390213674e-003	4.161148e+000	1.835709e+000
7.657221600407652e-003	4.160889e+000	1.835718e+000
7.657222020795608e-003	4.160370e+000	1.835736e+000
7.657222125892598e-003	4.160240e+000	1.835740e+000
7.657222336086575e-003	4.159981e+000	1.835749e+000
7.657222756474531e-003	4.159461e+000	1.835767e+000
7.657222762568325e-003	4.159453e+000	1.835767e+000
7.657222774755912e-003	4.159439e+000	1.835768e+000
7.657222799131087e-003	4.159408e+000	1.835768e+000
7.657222824307666e-003	4.159377e+000	1.835770e+000
7.657222856573154e-003	4.159337e+000	1.835771e+000
7.657222883118950e-003	4.159305e+000	1.835772e+000
7.657222917305698e-003	4.159262e+000	1.835773e+000
7.657222985679192e-003	4.159178e+000	1.835776e+000
7.657223104453392e-003	4.159030e+000	1.835781e+000
7.657223279525274e-003	4.158814e+000	1.835789e+000
7.657223629669039e-003	4.158380e+000	1.835803e+000
7.657224328374380e-003	4.157514e+000	1.835833e+000
7.657225725785065e-003	4.155776e+000	1.835891e+000
7.657228119270282e-003	4.152785e+000	1.835992e+000
7.657232906240716e-003	4.146749e+000	1.836193e+000
7.657241371351774e-003	4.135975e+000	1.836548e+000
7.657243487629539e-003	4.133256e+000	1.836637e+000
7.657244999839032e-003	4.131301e+000	1.836701e+000
7.657245377891406e-003	4.130812e+000	1.836717e+000
7.657245883989196e-003	4.130156e+000	1.836738e+000
7.657246144050472e-003	4.129818e+000	1.836749e+000
7.657246409524613e-003	4.129474e+000	1.836760e+000
7.657246739803850e-003	4.129045e+000	1.836774e+000
7.657247400362323e-003	4.128185e+000	1.836802e+000
7.657248185980575e-003	4.127162e+000	1.836835e+000
7.657248967241660e-003	4.126143e+000	1.836868e+000
7.657250018029447e-003	4.124769e+000	1.836912e+000
7.657251400317632e-003	4.122958e+000	1.836970e+000
7.657253604130202e-003	4.120057e+000	1.837062e+000
7.657257128877998e-003	4.115386e+000	1.837210e+000
7.657263920978990e-003	4.106269e+000	1.837496e+000
7.657277505180976e-003	4.087578e+000	1.838066e+000
7.657304673584947e-003	4.048380e+000	1.839207e+000
7.657359010392889e-003	3.962975e+000	1.841489e+000
7.657461488578004e-003	3.776454e+000	1.845793e+000
7.657663804038107e-003	3.314807e+000	1.854289e+000
7.658064913683510e-003	2.185822e+000	1.871135e+000
7.658309373387487e-003	1.394702e+000	1.881401e+000
7.658370488313481e-003	1.192596e+000	1.883968e+000
7.658492718165470e-003	8.266814e-001	1.889101e+000
7.658607261814195e-003	5.519443e-001	1.893911e+000
7.658739101406875e-003	3.460423e-001	1.899448e+000
7.658877022473175e-003	2.303165e-001	1.905240e+000
7.658929669493051e-003	2.107016e-001	1.907450e+000
7.658996865177918e-003	2.004200e-001	1.910272e+000
7.659078211730650e-003	1.926772e-001	1.913688e+000
7.659196087128848e-003	1.850784e-001	1.918638e+000
7.659344856887980e-003	1.776855e-001	1.924886e+000
7.659578694771145e-003	1.682896e-001	1.934706e+000
7.659976946630473e-003	1.560464e-001	1.951430e+000
7.660747042790420e-003	1.396129e-001	1.983768e+000
7.661627217305842e-003	1.275467e-001	2.020727e+000
7.662607373213078e-003	1.195710e-001	2.061883e+000
7.663874919224004e-003	1.135681e-001	2.115105e+000
7.665485076772648e-003	1.091217e-001	2.182708e+000
7.667545023224573e-003	1.056563e-001	2.269189e+000
7.670348442459312e-003	1.023639e-001	2.386871e+000
7.674301714047334e-003	9.854312e-002	2.552798e+000
7.680623515968627e-003	9.302864e-002	2.818080e+000
7.690389140968626e-003	8.516569e-002	3.227757e+000
7.700154765968626e-003	7.795922e-002	3.637269e+000
7.709920390968626e-003	7.132315e-002	4.046556e+000
7.713945612282886e-003	6.874616e-002	4.215136e+000
7.714369010680205e-003	6.848538e-002	4.232852e+000
7.715215807474842e-003	6.797278e-002	4.268250e+000
7.716909401064119e-003	6.695711e-002	4.338955e+000
7.718286057693738e-003	6.614108e-002	4.396300e+000
7.719191259152804e-003	6.560972e-002	4.433908e+000
7.719323009102725e-003	6.553309e-002	4.439361e+000
7.719498675702620e-003	6.543106e-002	4.446619e+000
7.719850008902410e-003	6.522734e-002	4.461113e+000
7.719931699946906e-003	6.518006e-002	4.464475e+000
7.720095082035899e-003	6.508569e-002	4.471180e+000
7.720314166098962e-003	6.495932e-002	4.480142e+000
7.720464917966402e-003	6.487250e-002	4.486288e+000
7.720490708572929e-003	6.485765e-002	4.487335e+000
7.720542289785981e-003	6.482800e-002	4.489423e+000
7.720645452212087e-003	6.476872e-002	4.493590e+000
7.720685281143687e-003	6.474585e-002	4.495199e+000
7.720719162728017e-003	6.472640e-002	4.496582e+000
7.720746003645978e-003	6.471100e-002	4.497711e+000
7.720773447803705e-003	6.469525e-002	4.498930e+000
7.720804792305544e-003	6.467728e-002	4.500417e+000
7.720838732340853e-003	6.465782e-002	4.502085e+000
7.720878387384355e-003	6.463510e-002	4.503901e+000
7.720919911164912e-003	6.461131e-002	4.505395e+000
7.720972012589366e-003	6.458148e-002	4.506680e+000
7.721029220182286e-003	6.454874e-002	4.507365e+000
7.721143319104685e-003	6.448350e-002	4.506715e+000
7.721265718742928e-003	6.441357e-002	4.503959e+000
7.721274093074073e-003	6.440879e-002	4.503705e+000
7.721290841736364e-003	6.439923e-002	4.503140e+000
7.721324339060946e-003	6.438012e-002	4.501842e+000
7.721348045688463e-003	6.436659e-002	4.500770e+000
7.721364174173050e-003	6.435739e-002	4.499934e+000
7.721376305828700e-003	6.435047e-002	4.499247e+000
7.721392517183619e-003	6.434123e-002	4.498294e+000
7.721398145859934e-003	6.433802e-002	4.497977e+000
7.721406060053292e-003	6.433351e-002	4.497570e+000
7.721415348246536e-003	6.432822e-002	4.497136e+000
7.721425541440665e-003	6.432240e-002	4.496700e+000
7.721436680504779e-003	6.431606e-002	4.496247e+000
7.721452278243800e-003	6.430717e-002	4.495615e+000
7.721468326799897e-003	6.429803e-002	4.494946e+000
7.721492388374459e-003	6.428432e-002	4.493927e+000
7.721518197267968e-003	6.426962e-002	4.492836e+000
7.721620857279656e-003	6.421120e-002	4.488521e+000
7.723132827489077e-003	6.335989e-002	4.424947e+000
7.724644797698499e-003	6.252285e-002	4.361378e+000
7.726156767907919e-003	6.170008e-002	4.297813e+000
7.727668738117340e-003	6.089158e-002	4.234253e+000
7.729180708326761e-003	6.009735e-002	4.170697e+000
7.730692678536182e-003	5.931739e-002	4.107146e+000
7.732204648745603e-003	5.855169e-002	4.043600e+000
7.741970273745603e-003	5.380926e-002	3.633229e+000
7.751735898745602e-003	4.944447e-002	3.222993e+000
7.761501523745602e-003	4.550060e-002	2.812909e+000
7.771267148745602e-003	4.188868e-002	2.402936e+000
7.771324369204587e-003	4.187119e-002	2.400536e+000
7.771858426821774e-003	4.172257e-002	2.378122e+000
7.772468778384274e-003	4.157750e-002	2.352507e+000
7.773689481509274e-003	4.134027e-002	2.301279e+000
7.773994657290523e-003	4.130241e-002	2.288472e+000
7.774605008853024e-003	4.130513e-002	2.262859e+000
7.775825711978024e-003	4.182855e-002	2.211635e+000
7.778267118228024e-003	4.546255e-002	2.109194e+000
7.779752448598452e-003	5.184085e-002	2.046873e+000
7.780785988918879e-003	6.246726e-002	2.003510e+000
7.781560898073745e-003	7.891070e-002	1.971000e+000
7.782204427598826e-003	1.050369e-001	1.944002e+000
7.782771614026847e-003	1.443465e-001	1.920208e+000
7.783127996298026e-003	1.818548e-001	1.905257e+000
7.783342230556460e-003	2.160109e-001	1.896270e+000
7.783485584165617e-003	2.578235e-001	1.890256e+000
7.783615696280035e-003	3.296697e-001	1.884798e+000
7.783764868136802e-003	4.509631e-001	1.878540e+000
7.783787812594576e-003	4.743491e-001	1.877578e+000
7.783793548709020e-003	4.808850e-001	1.877337e+000
7.783805020937907e-003	4.941588e-001	1.876856e+000
7.783809496653366e-003	4.993987e-001	1.876668e+000
7.783810532715641e-003	5.006235e-001	1.876625e+000
7.783812416995439e-003	5.028623e-001	1.876546e+000
7.783814301275237e-003	5.051109e-001	1.876467e+000
7.783816185555036e-003	5.073695e-001	1.876388e+000
7.783818069834833e-003	5.096378e-001	1.876309e+000
7.783819954114631e-003	5.119161e-001	1.876229e+000
7.783821838394429e-003	5.142042e-001	1.876150e+000
7.783823722674227e-003	5.165021e-001	1.876071e+000
7.783829626161557e-003	5.237407e-001	1.875824e+000
7.783831084074665e-003	5.255398e-001	1.875763e+000
7.783831448552942e-003	5.259914e-001	1.875747e+000
7.783831539672511e-003	5.261043e-001	1.875744e+000
7.783831562452404e-003	5.261326e-001	1.875743e+000
7.783831608012188e-003	5.261890e-001	1.875741e+000
7.783831614542834e-003	5.261971e-001	1.875740e+000
7.783831627604126e-003	5.262133e-001	1.875740e+000
7.783831642310787e-003	5.262316e-001	1.875739e+000
7.783831659582944e-003	5.262530e-001	1.875739e+000
7.783831694127256e-003	5.262958e-001	1.875737e+000
7.783831749330512e-003	5.263643e-001	1.875735e+000
7.783831859737025e-003	5.265012e-001	1.875730e+000
7.783832080550050e-003	5.267752e-001	1.875721e+000
7.783832522176101e-003	5.273237e-001	1.875702e+000
7.783833405428202e-003	5.284226e-001	1.875665e+000
7.783835171932403e-003	5.306278e-001	1.875591e+000
7.783838704940807e-003	5.350678e-001	1.875443e+000
7.783845770957613e-003	5.440665e-001	1.875147e+000
7.783859902991226e-003	5.625379e-001	1.874554e+000
7.783888167058451e-003	6.013682e-001	1.873368e+000
7.783944695192903e-003	6.866008e-001	1.870997e+000
7.784057751461807e-003	8.884286e-001	1.866254e+000
7.784283863999615e-003	1.414640e+000	1.856769e+000
7.784736089075230e-003	2.714783e+000	1.837799e+000
7.784939663078146e-003	3.346483e+000	1.829259e+000
7.785101665642587e-003	3.805870e+000	1.822464e+000
7.785324293744161e-003	4.290486e+000	1.813125e+000
7.785511979775525e-003	4.544245e+000	1.805252e+000
7.785715054499372e-003	4.674136e+000	1.796734e+000
7.785803390785589e-003	4.697359e+000	1.793029e+000
7.785912400817769e-003	4.709565e+000	1.788456e+000
7.786036118063716e-003	4.719661e+000	1.783267e+000
7.786263759705708e-003	4.734083e+000	1.773718e+000
7.786605730948652e-003	4.751146e+000	1.759374e+000
7.787104626106189e-003	4.769161e+000	1.738449e+000
7.788065507684762e-003	4.792319e+000	1.698146e+000
7.788957235345321e-003	4.805736e+000	1.660746e+000
7.790237410552365e-003	4.816791e+000	1.607055e+000
7.791649112728856e-003	4.823934e+000	1.547852e+000
7.793771474971714e-003	4.830242e+000	1.458853e+000
7.796158495960855e-003	4.835001e+000	1.358766e+000
7.800167566212960e-003	4.841217e+000	1.190701e+000
7.805120929763198e-003	4.848149e+000	9.831139e-001
7.808090624570468e-003	4.852094e+000	8.587298e-001
7.810602428272462e-003	4.855321e+000	7.536216e-001
7.812331212813200e-003	4.857494e+000	6.813800e-001
7.813624288868020e-003	4.859093e+000	6.274527e-001
7.814558645164465e-003	4.860236e+000	5.885836e-001
7.815163926469533e-003	4.860960e+000	5.634676e-001
7.815284478866933e-003	4.861107e+000	5.584779e-001
7.815525583661732e-003	4.861405e+000	5.485255e-001
7.815941732557464e-003	4.861905e+000	5.313998e-001
7.816213319904780e-003	4.862230e+000	5.202625e-001
7.816255344724785e-003	4.862280e+000	5.185481e-001
7.816311377818122e-003	4.862347e+000	5.162669e-001
7.816423444004796e-003	4.862481e+000	5.117140e-001
7.816446447026375e-003	4.862508e+000	5.107816e-001
7.816492453069533e-003	4.862563e+000	5.089224e-001
7.816584465155849e-003	4.862672e+000	5.052075e-001
7.816623475626530e-003	4.862719e+000	5.036177e-001
7.816653100122094e-003	4.862754e+000	5.023742e-001
7.816679507226062e-003	4.862785e+000	5.012053e-001
7.816709900603588e-003	4.862822e+000	4.997671e-001
7.816743927967834e-003	4.862862e+000	4.980921e-001
7.816782645889682e-003	4.862908e+000	4.963037e-001
7.816824165203544e-003	4.862957e+000	4.947820e-001
7.816876331049603e-003	4.863019e+000	4.934619e-001
7.816932113955717e-003	4.863085e+000	4.927436e-001
7.817041376464351e-003	4.863214e+000	4.933020e-001
7.817180678538819e-003	4.863379e+000	4.963898e-001
7.817187045215597e-003	4.863387e+000	4.965839e-001
7.817199778569151e-003	4.863402e+000	4.970142e-001
7.817225245276258e-003	4.863432e+000	4.979751e-001
7.817250444244779e-003	4.863462e+000	4.990768e-001
7.817267513743021e-003	4.863482e+000	4.999346e-001
7.817280013835743e-003	4.863497e+000	5.006334e-001
7.817297703110609e-003	4.863518e+000	5.016705e-001
7.817305766093824e-003	4.863527e+000	5.021269e-001
7.817313373440766e-003	4.863536e+000	5.025198e-001
7.817322612763040e-003	4.863547e+000	5.029502e-001
7.817332938337461e-003	4.863559e+000	5.033905e-001
7.817343964251280e-003	4.863573e+000	5.038382e-001
7.817359822312476e-003	4.863591e+000	5.044819e-001
7.817375908062963e-003	4.863610e+000	5.051519e-001
7.817402957063317e-003	4.863642e+000	5.062984e-001
7.817429880031507e-003	4.863674e+000	5.074359e-001
7.817637526243329e-003	4.863919e+000	5.161651e-001
7.818753241400314e-003	4.865222e+000	5.630765e-001
7.820009508731431e-003	4.866669e+000	6.158948e-001
7.822522043393664e-003	4.869495e+000	7.215219e-001
7.827547112718131e-003	4.874817e+000	9.327391e-001
7.837312737718130e-003	4.883543e+000	1.343134e+000
7.840719461135409e-003	4.883478e+000	1.486272e+000
7.842955510083507e-003	4.877456e+000	1.580208e+000
7.844295529019782e-003	4.865988e+000	1.636498e+000
7.845290846888254e-003	4.846449e+000	1.678306e+000
7.846126637790852e-003	4.813496e+000	1.713411e+000
7.846851917706630e-003	4.759911e+000	1.743874e+000
7.847450313510604e-003	4.680955e+000	1.769007e+000
7.847989934510045e-003	4.566864e+000	1.791671e+000
7.848341849308408e-003	4.466158e+000	1.806452e+000
7.848374841320754e-003	4.454138e+000	1.807837e+000
7.848418830670549e-003	4.436295e+000	1.809684e+000
7.848506809370140e-003	4.388434e+000	1.813379e+000
7.848679695817578e-003	4.263897e+000	1.820640e+000
7.848700503608240e-003	4.244576e+000	1.821514e+000
7.848742119189565e-003	4.199267e+000	1.823262e+000
7.848752523084895e-003	4.187331e+000	1.823699e+000
7.848773382901932e-003	4.162435e+000	1.824575e+000
7.848774111271176e-003	4.161541e+000	1.824605e+000
7.848774943693168e-003	4.160517e+000	1.824640e+000
7.848776608537153e-003	4.158466e+000	1.824710e+000
7.848777306839213e-003	4.157604e+000	1.824739e+000
7.848777349215939e-003	4.157552e+000	1.824741e+000
7.848777433969389e-003	4.157447e+000	1.824745e+000
7.848777501642498e-003	4.157363e+000	1.824748e+000
7.848777548084456e-003	4.157306e+000	1.824750e+000
7.848777581527185e-003	4.157264e+000	1.824751e+000
7.848777619212819e-003	4.157218e+000	1.824753e+000
7.848777656089701e-003	4.157172e+000	1.824754e+000
7.848777708634696e-003	4.157107e+000	1.824756e+000
7.848777792015078e-003	4.157004e+000	1.824760e+000
7.848777886407650e-003	4.156887e+000	1.824764e+000
7.848778073652696e-003	4.156655e+000	1.824772e+000
7.848778354508599e-003	4.156308e+000	1.824783e+000
7.848778839156061e-003	4.155707e+000	1.824804e+000
7.848779611862918e-003	4.154747e+000	1.824836e+000
7.848780992678222e-003	4.153028e+000	1.824894e+000
7.848783132001167e-003	4.150352e+000	1.824984e+000
7.848787410647058e-003	4.144956e+000	1.825164e+000
7.848795967938839e-003	4.134064e+000	1.825523e+000
7.848798107261783e-003	4.131316e+000	1.825613e+000
7.848799636568293e-003	4.129339e+000	1.825677e+000
7.848800501397902e-003	4.128219e+000	1.825714e+000
