Freq.	V(out5)
1.27285837400790e+004	(2.55159293471727e+001dB,1.76837974638336e+002°)
1.28171180414343e+004	(2.55157445855953e+001dB,1.76816061898569e+002°)
1.29062681475544e+004	(2.55155572685872e+001dB,1.76793998432560e+002°)
1.29960383417001e+004	(2.55153673611387e+001dB,1.76771783227039e+002°)
1.30864329369249e+004	(2.55151748277699e+001dB,1.76749415262415e+002°)
1.31774562762815e+004	(2.55149796325247e+001dB,1.76726893512740e+002°)
1.32691127330314e+004	(2.55147817389643e+001dB,1.76704216945686e+002°)
1.33614067108543e+004	(2.55145811101615e+001dB,1.76681384522518e+002°)
1.34543426440598e+004	(2.55143777086941e+001dB,1.76658395198057e+002°)
1.35479249978008e+004	(2.55141714966386e+001dB,1.76635247920660e+002°)
1.36421582682877e+004	(2.55139624355638e+001dB,1.76611941632182e+002°)
1.37370469830044e+004	(2.55137504865244e+001dB,1.76588475267957e+002°)
1.38325957009262e+004	(2.55135356100544e+001dB,1.76564847756764e+002°)
1.39288090127384e+004	(2.55133177661603e+001dB,1.76541058020798e+002°)
1.40256915410570e+004	(2.55130969143147e+001dB,1.76517104975647e+002°)
1.41232479406509e+004	(2.55128730134493e+001dB,1.76492987530257e+002°)
1.42214828986655e+004	(2.55126460219480e+001dB,1.76468704586910e+002°)
1.43204011348480e+004	(2.55124158976402e+001dB,1.76444255041194e+002°)
1.44200074017737e+004	(2.55121825977934e+001dB,1.76419637781977e+002°)
1.45203064850750e+004	(2.55119460791065e+001dB,1.76394851691375e+002°)
1.46213032036708e+004	(2.55117062977024e+001dB,1.76369895644732e+002°)
1.47230024099984e+004	(2.55114632091209e+001dB,1.76344768510585e+002°)
1.48254089902464e+004	(2.55112167683110e+001dB,1.76319469150646e+002°)
1.49285278645893e+004	(2.55109669296239e+001dB,1.76293996419769e+002°)
1.50323639874246e+004	(2.55107136468055e+001dB,1.76268349165926e+002°)
1.51369223476100e+004	(2.55104568729885e+001dB,1.76242526230184e+002°)
1.52422079687034e+004	(2.55101965606850e+001dB,1.76216526446669e+002°)
1.53482259092047e+004	(2.55099326617785e+001dB,1.76190348642556e+002°)
1.54549812627980e+004	(2.55096651275164e+001dB,1.76163991638029e+002°)
1.55624791585970e+004	(2.55093939085021e+001dB,1.76137454246267e+002°)
1.56707247613913e+004	(2.55091189546865e+001dB,1.76110735273413e+002°)
1.57797232718942e+004	(2.55088402153605e+001dB,1.76083833518549e+002°)
1.58894799269930e+004	(2.55085576391466e+001dB,1.76056747773677e+002°)
1.60000000000005e+004	(2.55082711739907e+001dB,1.76029476823695e+002°)
1.61112888009080e+004	(2.55079807671536e+001dB,1.76002019446366e+002°)
1.62233516766409e+004	(2.55076863652028e+001dB,1.75974374412303e+002°)
1.63361940113156e+004	(2.55073879140040e+001dB,1.75946540484942e+002°)
1.64498212264976e+004	(2.55070853587122e+001dB,1.75918516420522e+002°)
1.65642387814625e+004	(2.55067786437634e+001dB,1.75890300968060e+002°)
1.66794521734584e+004	(2.55064677128658e+001dB,1.75861892869338e+002°)
1.67954669379696e+004	(2.55061525089905e+001dB,1.75833290858865e+002°)
1.69122886489826e+004	(2.55058329743632e+001dB,1.75804493663876e+002°)
1.70299229192543e+004	(2.55055090504547e+001dB,1.75775500004294e+002°)
1.71483754005812e+004	(2.55051806779718e+001dB,1.75746308592723e+002°)
1.72676517840714e+004	(2.55048477968486e+001dB,1.75716918134424e+002°)
1.73877578004175e+004	(2.55045103462363e+001dB,1.75687327327293e+002°)
1.75086992201724e+004	(2.55041682644948e+001dB,1.75657534861846e+002°)
1.76304818540263e+004	(2.55038214891825e+001dB,1.75627539421203e+002°)
1.77531115530861e+004	(2.55034699570471e+001dB,1.75597339681063e+002°)
1.78765942091561e+004	(2.55031136040157e+001dB,1.75566934309693e+002°)
1.80009357550215e+004	(2.55027523651853e+001dB,1.75536321967913e+002°)
1.81261421647333e+004	(2.55023861748128e+001dB,1.75505501309076e+002°)
1.82522194538953e+004	(2.55020149663050e+001dB,1.75474470979051e+002°)
1.83791736799531e+004	(2.55016386722090e+001dB,1.75443229616216e+002°)
1.85070109424852e+004	(2.55012572242014e+001dB,1.75411775851436e+002°)
1.86357373834959e+004	(2.55008705530788e+001dB,1.75380108308053e+002°)
1.87653591877106e+004	(2.55004785887469e+001dB,1.75348225601874e+002°)
1.88958825828731e+004	(2.55000812602106e+001dB,1.75316126341156e+002°)
1.90273138400441e+004	(2.54996784955633e+001dB,1.75283809126597e+002°)
1.91596592739035e+004	(2.54992702219764e+001dB,1.75251272551323e+002°)
1.92929252430528e+004	(2.54988563656886e+001dB,1.75218515200881e+002°)
1.94271181503214e+004	(2.54984368519951e+001dB,1.75185535653227e+002°)
1.95622444430737e+004	(2.54980116052370e+001dB,1.75152332478713e+002°)
1.96983106135193e+004	(2.54975805487901e+001dB,1.75118904240093e+002°)
1.98353231990244e+004	(2.54971436050541e+001dB,1.75085249492497e+002°)
1.99732887824264e+004	(2.54967006954415e+001dB,1.75051366783442e+002°)
2.01122139923499e+004	(2.54962517403662e+001dB,1.75017254652814e+002°)
2.02521055035251e+004	(2.54957966592325e+001dB,1.74982911632868e+002°)
2.03929700371089e+004	(2.54953353704236e+001dB,1.74948336248229e+002°)
2.05348143610071e+004	(2.54948677912901e+001dB,1.74913527015878e+002°)
2.06776452902006e+004	(2.54943938381386e+001dB,1.74878482445161e+002°)
2.08214696870716e+004	(2.54939134262202e+001dB,1.74843201037780e+002°)
2.09662944617345e+004	(2.54934264697183e+001dB,1.74807681287795e+002°)
2.11121265723670e+004	(2.54929328817374e+001dB,1.74771921681627e+002°)
2.12589730255449e+004	(2.54924325742911e+001dB,1.74735920698062e+002°)
2.14068408765785e+004	(2.54919254582898e+001dB,1.74699676808242e+002°)
2.15557372298518e+004	(2.54914114435291e+001dB,1.74663188475682e+002°)
2.17056692391635e+004	(2.54908904386774e+001dB,1.74626454156267e+002°)
2.18566441080711e+004	(2.54903623512640e+001dB,1.74589472298262e+002°)
2.20086690902366e+004	(2.54898270876667e+001dB,1.74552241342317e+002°)
2.21617514897755e+004	(2.54892845530992e+001dB,1.74514759721475e+002°)
2.23158986616072e+004	(2.54887346515993e+001dB,1.74477025861180e+002°)
2.24711180118087e+004	(2.54881772860159e+001dB,1.74439038179292e+002°)
2.26274169979703e+004	(2.54876123579965e+001dB,1.74400795086094e+002°)
2.27848031295539e+004	(2.54870397679750e+001dB,1.74362294984308e+002°)
2.29432839682540e+004	(2.54864594151584e+001dB,1.74323536269106e+002°)
2.31028671283607e+004	(2.54858711975147e+001dB,1.74284517328125e+002°)
2.32635602771258e+004	(2.54852750117593e+001dB,1.74245236541490e+002°)
2.34253711351308e+004	(2.54846707533429e+001dB,1.74205692281827e+002°)
2.35883074766584e+004	(2.54840583164381e+001dB,1.74165882914281e+002°)
2.37523771300656e+004	(2.54834375939265e+001dB,1.74125806796537e+002°)
2.39175879781598e+004	(2.54828084773856e+001dB,1.74085462278847e+002°)
2.40839479585779e+004	(2.54821708570760e+001dB,1.74044847704051e+002°)
2.42514650641672e+004	(2.54815246219275e+001dB,1.74003961407598e+002°)
2.44201473433698e+004	(2.54808696595268e+001dB,1.73962801717578e+002°)
2.45900029006090e+004	(2.54802058561037e+001dB,1.73921366954747e+002°)
2.47610398966791e+004	(2.54795330965177e+001dB,1.73879655432558e+002°)
2.49332665491369e+004	(2.54788512642451e+001dB,1.73837665457192e+002°)
2.51066911326969e+004	(2.54781602413653e+001dB,1.73795395327589e+002°)
2.52813219796289e+004	(2.54774599085474e+001dB,1.73752843335483e+002°)
2.54571674801583e+004	(2.54767501450369e+001dB,1.73710007765442e+002°)
2.56342360828688e+004	(2.54760308286421e+001dB,1.73666886894900e+002°)
2.58125362951089e+004	(2.54753018357208e+001dB,1.73623478994200e+002°)
2.59920766834004e+004	(2.54745630411664e+001dB,1.73579782326634e+002°)
2.61728658738499e+004	(2.54738143183946e+001dB,1.73535795148486e+002°)
2.63549125525633e+004	(2.54730555393301e+001dB,1.73491515709075e+002°)
2.65382254660631e+004	(2.54722865743923e+001dB,1.73446942250807e+002°)
2.67228134217088e+004	(2.54715072924828e+001dB,1.73402073009221e+002°)
2.69086852881198e+004	(2.54707175609706e+001dB,1.73356906213034e+002°)
2.70958499956018e+004	(2.54699172456797e+001dB,1.73311440084200e+002°)
2.72843165365756e+004	(2.54691062108747e+001dB,1.73265672837969e+002°)
2.74740939660091e+004	(2.54682843192477e+001dB,1.73219602682924e+002°)
2.76651914018527e+004	(2.54674514319045e+001dB,1.73173227821064e+002°)
2.78576180254770e+004	(2.54666074083515e+001dB,1.73126546447848e+002°)
2.80513830821141e+004	(2.54657521064817e+001dB,1.73079556752265e+002°)
2.82464958813020e+004	(2.54648853825616e+001dB,1.73032256916890e+002°)
2.84429657973313e+004	(2.54640070912177e+001dB,1.72984645117964e+002°)
2.86408022696961e+004	(2.54631170854232e+001dB,1.72936719525453e+002°)
2.88400148035476e+004	(2.54622152164845e+001dB,1.72888478303121e+002°)
2.90406129701502e+004	(2.54613013340284e+001dB,1.72839919608615e+002°)
2.92426064073419e+004	(2.54603752859881e+001dB,1.72791041593513e+002°)
2.94460048199971e+004	(2.54594369185911e+001dB,1.72741842403438e+002°)
2.96508179804929e+004	(2.54584860763453e+001dB,1.72692320178111e+002°)
2.98570557291789e+004	(2.54575226020264e+001dB,1.72642473051448e+002°)
3.00647279748495e+004	(2.54565463366653e+001dB,1.72592299151641e+002°)
3.02738446952202e+004	(2.54555571195345e+001dB,1.72541796601244e+002°)
3.04844159374071e+004	(2.54545547881364e+001dB,1.72490963517266e+002°)
3.06964518184096e+004	(2.54535391781902e+001dB,1.72439798011265e+002°)
3.09099625255962e+004	(2.54525101236196e+001dB,1.72388298189444e+002°)
3.11249583171943e+004	(2.54514674565403e+001dB,1.72336462152744e+002°)
3.13414495227828e+004	(2.54504110072483e+001dB,1.72284287996952e+002°)
3.15594465437887e+004	(2.54493406042074e+001dB,1.72231773812794e+002°)
3.17789598539863e+004	(2.54482560740376e+001dB,1.72178917686049e+002°)
3.20000000000012e+004	(2.54471572415033e+001dB,1.72125717697659e+002°)
3.22225776018162e+004	(2.54460439295019e+001dB,1.72072171923837e+002°)
3.24467033532821e+004	(2.54449159590523e+001dB,1.72018278436179e+002°)
3.26723880226314e+004	(2.54437731492840e+001dB,1.71964035301786e+002°)
3.28996424529954e+004	(2.54426153174257e+001dB,1.71909440583382e+002°)
3.31284775629253e+004	(2.54414422787953e+001dB,1.71854492339432e+002°)
3.33589043469171e+004	(2.54402538467884e+001dB,1.71799188624277e+002°)
3.35909338759394e+004	(2.54390498328694e+001dB,1.71743527488260e+002°)
3.38245772979654e+004	(2.54378300465600e+001dB,1.71687506977843e+002°)
3.40598458385088e+004	(2.54365942954305e+001dB,1.71631125135769e+002°)
3.42967508011627e+004	(2.54353423850900e+001dB,1.71574380001170e+002°)
3.45353035681430e+004	(2.54340741191770e+001dB,1.71517269609733e+002°)
3.47755156008352e+004	(2.54327892993509e+001dB,1.71459791993827e+002°)
3.50173984403450e+004	(2.54314877252830e+001dB,1.71401945182650e+002°)
3.52609637080529e+004	(2.54301691946486e+001dB,1.71343727202391e+002°)
3.55062231061724e+004	(2.54288335031188e+001dB,1.71285136076369e+002°)
3.57531884183124e+004	(2.54274804443528e+001dB,1.71226169825196e+002°)
3.60018715100433e+004	(2.54261098099916e+001dB,1.71166826466944e+002°)
3.62522843294670e+004	(2.54247213896495e+001dB,1.71107104017278e+002°)
3.65044389077910e+004	(2.54233149709094e+001dB,1.71047000489661e+002°)
3.67583473599065e+004	(2.54218903393156e+001dB,1.70986513895494e+002°)
3.70140218849706e+004	(2.54204472783685e+001dB,1.70925642244290e+002°)
3.72714747669920e+004	(2.54189855695198e+001dB,1.70864383543871e+002°)
3.75307183754216e+004	(2.54175049921672e+001dB,1.70802735800519e+002°)
3.77917651657464e+004	(2.54160053236505e+001dB,1.70740697019170e+002°)
3.80546276800886e+004	(2.54144863392477e+001dB,1.70678265203600e+002°)
3.83193185478072e+004	(2.54129478121718e+001dB,1.70615438356613e+002°)
3.85858504861058e+004	(2.54113895135681e+001dB,1.70552214480221e+002°)
3.88542363006430e+004	(2.54098112125120e+001dB,1.70488591575853e+002°)
3.91244888861477e+004	(2.54082126760073e+001dB,1.70424567644549e+002°)
3.93966212270389e+004	(2.54065936689850e+001dB,1.70360140687151e+002°)
3.96706463980491e+004	(2.54049539543033e+001dB,1.70295308704518e+002°)
3.99465775648532e+004	(2.54032932927472e+001dB,1.70230069697728e+002°)
4.02244279847001e+004	(2.54016114430296e+001dB,1.70164421668291e+002°)
4.05042110070506e+004	(2.53999081617930e+001dB,1.70098362618365e+002°)
4.07859400742180e+004	(2.53981832036106e+001dB,1.70031890550960e+002°)
4.10696287220146e+004	(2.53964363209905e+001dB,1.69965003470181e+002°)
4.13552905804014e+004	(2.53946672643783e+001dB,1.69897699381428e+002°)
4.16429393741435e+004	(2.53928757821612e+001dB,1.69829976291632e+002°)
4.19325889234693e+004	(2.53910616206741e+001dB,1.69761832209492e+002°)
4.22242531447343e+004	(2.53892245242041e+001dB,1.69693265145694e+002°)
4.25179460510901e+004	(2.53873642349979e+001dB,1.69624273113153e+002°)
4.28136817531573e+004	(2.53854804932692e+001dB,1.69554854127255e+002°)
4.31114744597038e+004	(2.53835730372066e+001dB,1.69485006206094e+002°)
4.34113384783272e+004	(2.53816416029832e+001dB,1.69414727370718e+002°)
4.37132882161424e+004	(2.53796859247659e+001dB,1.69344015645366e+002°)
4.40173381804736e+004	(2.53777057347274e+001dB,1.69272869057747e+002°)
4.43235029795514e+004	(2.53757007630572e+001dB,1.69201285639256e+002°)
4.46317973232148e+004	(2.53736707379752e+001dB,1.69129263425258e+002°)
4.49422360236177e+004	(2.53716153857448e+001dB,1.69056800455334e+002°)
4.52548339959409e+004	(2.53695344306884e+001dB,1.68983894773539e+002°)
4.55696062591082e+004	(2.53674275952032e+001dB,1.68910544428681e+002°)
4.58865679365084e+004	(2.53652945997781e+001dB,1.68836747474569e+002°)
4.62057342567218e+004	(2.53631351630117e+001dB,1.68762501970288e+002°)
4.65271205542519e+004	(2.53609490016316e+001dB,1.68687805980472e+002°)
4.68507422702619e+004	(2.53587358305150e+001dB,1.68612657575576e+002°)
4.71766149533172e+004	(2.53564953627100e+001dB,1.68537054832153e+002°)
4.75047542601315e+004	(2.53542273094585e+001dB,1.68460995833124e+002°)
4.78351759563200e+004	(2.53519313802200e+001dB,1.68384478668062e+002°)
4.81678959171562e+004	(2.53496072826968e+001dB,1.68307501433468e+002°)
4.85029301283348e+004	(2.53472547228611e+001dB,1.68230062233067e+002°)
4.88402946867399e+004	(2.53448734049821e+001dB,1.68152159178075e+002°)
4.91800058012184e+004	(2.53424630316553e+001dB,1.68073790387483e+002°)
4.95220797933585e+004	(2.53400233038339e+001dB,1.67994953988366e+002°)
4.98665330982741e+004	(2.53375539208597e+001dB,1.67915648116151e+002°)
5.02133822653942e+004	(2.53350545804969e+001dB,1.67835870914905e+002°)
5.05626439592583e+004	(2.53325249789674e+001dB,1.67755620537646e+002°)
5.09143349603169e+004	(2.53299648109862e+001dB,1.67674895146595e+002°)
5.12684721657380e+004	(2.53273737698004e+001dB,1.67593692913515e+002°)
5.16250725902183e+004	(2.53247515472275e+001dB,1.67512012019961e+002°)
5.19841533668013e+004	(2.53220978336970e+001dB,1.67429850657589e+002°)
5.23457317477002e+004	(2.53194123182930e+001dB,1.67347207028452e+002°)
5.27098251051269e+004	(2.53166946887986e+001dB,1.67264079345286e+002°)
5.30764509321265e+004	(2.53139446317410e+001dB,1.67180465831798e+002°)
5.34456268434179e+004	(2.53111618324396e+001dB,1.67096364722949e+002°)
5.38173705762400e+004	(2.53083459750558e+001dB,1.67011774265268e+002°)
5.41916999912041e+004	(2.53054967426431e+001dB,1.66926692717118e+002°)
5.45686330731516e+004	(2.53026138172008e+001dB,1.66841118348995e+002°)
5.49481879320186e+004	(2.52996968797278e+001dB,1.66755049443802e+002°)
5.53303828037058e+004	(2.52967456102800e+001dB,1.66668484297146e+002°)
5.57152360509544e+004	(2.52937596880281e+001dB,1.66581421217614e+002°)
5.61027661642287e+004	(2.52907387913181e+001dB,1.66493858527055e+002°)
5.64929917626044e+004	(2.52876825977329e+001dB,1.66405794560842e+002°)
5.68859315946630e+004	(2.52845907841576e+001dB,1.66317227668173e+002°)
5.72816045393927e+004	(2.52814630268443e+001dB,1.66228156212322e+002°)
5.76800296070956e+004	(2.52782990014814e+001dB,1.66138578570914e+002°)
5.80812259403008e+004	(2.52750983832629e+001dB,1.66048493136186e+002°)
5.84852128146842e+004	(2.52718608469614e+001dB,1.65957898315258e+002°)
5.88920096399946e+004	(2.52685860670008e+001dB,1.65866792530351e+002°)
5.93016359609863e+004	(2.52652737175351e+001dB,1.65775174219095e+002°)
5.97141114583583e+004	(2.52619234725252e+001dB,1.65683041834737e+002°)
6.01294559496994e+004	(2.52585350058203e+001dB,1.65590393846386e+002°)
6.05476893904408e+004	(2.52551079912402e+001dB,1.65497228739250e+002°)
6.09688318748147e+004	(2.52516421026608e+001dB,1.65403545014857e+002°)
6.13929036368196e+004	(2.52481370141021e+001dB,1.65309341191305e+002°)
6.18199250511928e+004	(2.52445923998165e+001dB,1.65214615803445e+002°)
6.22499166343890e+004	(2.52410079343811e+001dB,1.65119367403088e+002°)
6.26828990455661e+004	(2.52373832927920e+001dB,1.65023594559227e+002°)
6.31188930875778e+004	(2.52337181505609e+001dB,1.64927295858221e+002°)
6.35579197079731e+004	(2.52300121838134e+001dB,1.64830469903962e+002°)
6.40000000000029e+004	(2.52262650693905e+001dB,1.64733115318074e+002°)
6.44451552036329e+004	(2.52224764849511e+001dB,1.64635230740045e+002°)
6.48934067065648e+004	(2.52186461090793e+001dB,1.64536814827416e+002°)
6.53447760452633e+004	(2.52147736213908e+001dB,1.64437866255884e+002°)
6.57992849059912e+004	(2.52108587026454e+001dB,1.64338383719480e+002°)
6.62569551258511e+004	(2.52069010348583e+001dB,1.64238365930656e+002°)
6.67178086938348e+004	(2.52029003014166e+001dB,1.64137811620409e+002°)
6.71818677518793e+004	(2.51988561871955e+001dB,1.64036719538354e+002°)
6.76491545959314e+004	(2.51947683786810e+001dB,1.63935088452851e+002°)
6.81196916770181e+004	(2.51906365640902e+001dB,1.63832917151037e+002°)
6.85935016023259e+004	(2.51864604334973e+001dB,1.63730204438888e+002°)
6.90706071362865e+004	(2.51822396789613e+001dB,1.63626949141272e+002°)
6.95510312016709e+004	(2.51779739946546e+001dB,1.63523150101953e+002°)
7.00347968806905e+004	(2.51736630769978e+001dB,1.63418806183640e+002°)
7.05219274161063e+004	(2.51693066247914e+001dB,1.63313916267927e+002°)
7.10124462123453e+004	(2.51649043393549e+001dB,1.63208479255307e+002°)
7.15063768366253e+004	(2.51604559246655e+001dB,1.63102494065113e+002°)
7.20037430200871e+004	(2.51559610875009e+001dB,1.62995959635478e+002°)
7.25045686589344e+004	(2.51514195375814e+001dB,1.62888874923211e+002°)
7.30088778155825e+004	(2.51468309877196e+001dB,1.62781238903761e+002°)
7.35166947198136e+004	(2.51421951539663e+001dB,1.62673050571038e+002°)
7.40280437699418e+004	(2.51375117557638e+001dB,1.62564308937317e+002°)
7.45429495339846e+004	(2.51327805160984e+001dB,1.62455013033048e+002°)
7.50614367508437e+004	(2.51280011616560e+001dB,1.62345161906681e+002°)
7.55835303314934e+004	(2.51231734229817e+001dB,1.62234754624481e+002°)
7.61092553601777e+004	(2.51182970346381e+001dB,1.62123790270267e+002°)
7.66386370956150e+004	(2.51133717353677e+001dB,1.62012267945153e+002°)
7.71717009722122e+004	(2.51083972682598e+001dB,1.61900186767323e+002°)
7.77084726012866e+004	(2.51033733809135e+001dB,1.61787545871653e+002°)
7.82489777722960e+004	(2.50982998256090e+001dB,1.61674344409431e+002°)
7.87932424540783e+004	(2.50931763594775e+001dB,1.61560581547987e+002°)
7.93412927960988e+004	(2.50880027446726e+001dB,1.61446256470288e+002°)
7.98931551297069e+004	(2.50827787485467e+001dB,1.61331368374556e+002°)
8.04488559694008e+004	(2.50775041438254e+001dB,1.61215916473794e+002°)
8.10084220141017e+004	(2.50721787087866e+001dB,1.61099899995336e+002°)
8.15718801484366e+004	(2.50668022274398e+001dB,1.60983318180321e+002°)
8.21392574440297e+004	(2.50613744897074e+001dB,1.60866170283173e+002°)
8.27105811608034e+004	(2.50558952916083e+001dB,1.60748455571037e+002°)
8.32858787482877e+004	(2.50503644354415e+001dB,1.60630173323164e+002°)
8.38651778469392e+004	(2.50447817299718e+001dB,1.60511322830274e+002°)
8.44485062894692e+004	(2.50391469906182e+001dB,1.60391903393912e+002°)
8.50358921021808e+004	(2.50334600396411e+001dB,1.60271914325721e+002°)
8.56273635063152e+004	(2.50277207063331e+001dB,1.60151354946725e+002°)
8.62229489194083e+004	(2.50219288272075e+001dB,1.60030224586512e+002°)
8.68226769566551e+004	(2.50160842461932e+001dB,1.59908522582485e+002°)
8.74265764322855e+004	(2.50101868148238e+001dB,1.59786248278945e+002°)
8.80346763609478e+004	(2.50042363924337e+001dB,1.59663401026254e+002°)
8.86470059591034e+004	(2.49982328463499e+001dB,1.59539980179868e+002°)
8.92635946464302e+004	(2.49921760520882e+001dB,1.59415985099399e+002°)
8.98844720472361e+004	(2.49860658935472e+001dB,1.59291415147589e+002°)
9.05096679918824e+004	(2.49799022632038e+001dB,1.59166269689261e+002°)
9.11392125182170e+004	(2.49736850623076e+001dB,1.59040548090214e+002°)
9.17731358730174e+004	(2.49674142010794e+001dB,1.58914249716134e+002°)
9.24114685134442e+004	(2.49610895989028e+001dB,1.58787373931353e+002°)
9.30542411085044e+004	(2.49547111845220e+001dB,1.58659920097666e+002°)
9.37014845405246e+004	(2.49482788962354e+001dB,1.58531887573045e+002°)
9.43532299066351e+004	(2.49417926820917e+001dB,1.58403275710356e+002°)
9.50095085202638e+004	(2.49352525000812e+001dB,1.58274083855953e+002°)
9.56703519126407e+004	(2.49286583183302e+001dB,1.58144311348303e+002°)
9.63357918343130e+004	(2.49220101152935e+001dB,1.58013957516544e+002°)
9.70058602566702e+004	(2.49153078799435e+001dB,1.57883021678948e+002°)
9.76805893734805e+004	(2.49085516119617e+001dB,1.57751503141403e+002°)
9.83600116024376e+004	(2.49017413219265e+001dB,1.57619401195824e+002°)
9.90441595867178e+004	(2.48948770314977e+001dB,1.57486715118455e+002°)
9.97330661965489e+004	(2.48879587736042e+001dB,1.57353444168231e+002°)
1.00426764530789e+005	(2.48809865926258e+001dB,1.57219587585016e+002°)
1.01125287918517e+005	(2.48739605445720e+001dB,1.57085144587770e+002°)
1.01828669920635e+005	(2.48668806972627e+001dB,1.56950114372752e+002°)
1.02536944331477e+005	(2.48597471305032e+001dB,1.56814496111592e+002°)
1.03250145180437e+005	(2.48525599362570e+001dB,1.56678288949351e+002°)
1.03968306733603e+005	(2.48453192188162e+001dB,1.56541492002513e+002°)
1.04691463495401e+005	(2.48380250949680e+001dB,1.56404104356925e+002°)
1.05419650210255e+005	(2.48306776941583e+001dB,1.56266125065691e+002°)
1.06152901864254e+005	(2.48232771586531e+001dB,1.56127553147019e+002°)
1.06891253686837e+005	(2.48158236436932e+001dB,1.55988387581997e+002°)
1.07634741152481e+005	(2.48083173176472e+001dB,1.55848627312315e+002°)
1.08383399982409e+005	(2.48007583621606e+001dB,1.55708271237975e+002°)
1.09137266146304e+005	(2.47931469722982e+001dB,1.55567318214877e+002°)
1.09896375864038e+005	(2.47854833566834e+001dB,1.55425767052398e+002°)
1.10660765607412e+005	(2.47777677376340e+001dB,1.55283616510931e+002°)
1.11430472101909e+005	(2.47700003512901e+001dB,1.55140865299323e+002°)
1.12205532328458e+005	(2.47621814477393e+001dB,1.54997512072297e+002°)
1.12985983525210e+005	(2.47543112911316e+001dB,1.54853555427762e+002°)
1.13771863189327e+005	(2.47463901597984e+001dB,1.54708993904196e+002°)
1.14563209078786e+005	(2.47384183463511e+001dB,1.54563825977778e+002°)
1.15360059214192e+005	(2.47303961577895e+001dB,1.54418050059692e+002°)
1.16162451880602e+005	(2.47223239155899e+001dB,1.54271664493183e+002°)
1.16970425629369e+005	(2.47142019557947e+001dB,1.54124667550670e+002°)
1.17784019279990e+005	(2.47060306290925e+001dB,1.53977057430778e+002°)
1.18603271921974e+005	(2.46978103008903e+001dB,1.53828832255299e+002°)
1.19428222916717e+005	(2.46895413513791e+001dB,1.53679990066117e+002°)
1.20258911899400e+005	(2.46812241755921e+001dB,1.53530528822085e+002°)
1.21095378780882e+005	(2.46728591834555e+001dB,1.53380446395854e+002°)
1.21937663749630e+005	(2.46644467998272e+001dB,1.53229740570594e+002°)
1.22785807273640e+005	(2.46559874645332e+001dB,1.53078409036758e+002°)
1.23639850102387e+005	(2.46474816323905e+001dB,1.52926449388716e+002°)
1.24499833268779e+005	(2.46389297732217e+001dB,1.52773859121359e+002°)
1.25365798091133e+005	(2.46303323718648e+001dB,1.52620635626704e+002°)
1.26237786175157e+005	(2.46216899281647e+001dB,1.52466776190334e+002°)
1.27115839415947e+005	(2.46130029569651e+001dB,1.52312277987920e+002°)
1.28000000000007e+005	(2.46042719880847e+001dB,1.52157138081624e+002°)
1.28890310407267e+005	(2.45954975662831e+001dB,1.52001353416449e+002°)
1.29786813413130e+005	(2.45866802512159e+001dB,1.51844920816537e+002°)
1.30689552090528e+005	(2.45778206173868e+001dB,1.51687836981522e+002°)
1.31598569811983e+005	(2.45689192540752e+001dB,1.51530098482660e+002°)
1.32513910251703e+005	(2.45599767652630e+001dB,1.51371701759047e+002°)
1.33435617387671e+005	(2.45509937695501e+001dB,1.51212643113802e+002°)
1.34363735503760e+005	(2.45419709000513e+001dB,1.51052918710102e+002°)
1.35298309191864e+005	(2.45329088042851e+001dB,1.50892524567244e+002°)
1.36239383354037e+005	(2.45238081440521e+001dB,1.50731456556668e+002°)
1.37187003204653e+005	(2.45146695952997e+001dB,1.50569710397934e+002°)
1.38141214272574e+005	(2.45054938479705e+001dB,1.50407281654612e+002°)
1.39102062403343e+005	(2.44962816058465e+001dB,1.50244165730237e+002°)
1.40069593761382e+005	(2.44870335863701e+001dB,1.50080357864106e+002°)
1.41043854832214e+005	(2.44777505204580e+001dB,1.49915853127110e+002°)
1.42024892424692e+005	(2.44684331523017e+001dB,1.49750646417537e+002°)
1.43012753673252e+005	(2.44590822391486e+001dB,1.49584732456765e+002°)
1.44007486040175e+005	(2.44496985510786e+001dB,1.49418105785048e+002°)
1.45009137317870e+005	(2.44402828707562e+001dB,1.49250760757137e+002°)
1.46017755631166e+005	(2.44308359931745e+001dB,1.49082691537945e+002°)
1.47033389439628e+005	(2.44213587253838e+001dB,1.48913892098181e+002°)
1.48056087539885e+005	(2.44118518862014e+001dB,1.48744356209900e+002°)
1.49085899067970e+005	(2.44023163059150e+001dB,1.48574077442142e+002°)
1.50122873501689e+005	(2.43927528259567e+001dB,1.48403049156356e+002°)
1.51167060662988e+005	(2.43831622985762e+001dB,1.48231264501998e+002°)
1.52218510720356e+005	(2.43735455864889e+001dB,1.48058716411976e+002°)
1.53277274191231e+005	(2.43639035625117e+001dB,1.47885397598129e+002°)
1.54343401944426e+005	(2.43542371091791e+001dB,1.47711300546632e+002°)
1.55416945202574e+005	(2.43445471183489e+001dB,1.47536417513458e+002°)
1.56497955544593e+005	(2.43348344907853e+001dB,1.47360740519751e+002°)
1.57586484908158e+005	(2.43251001357250e+001dB,1.47184261347179e+002°)
1.58682585592199e+005	(2.43153449704358e+001dB,1.47006971533378e+002°)
1.59786310259415e+005	(2.43055699197418e+001dB,1.46828862367198e+002°)
1.60897711938803e+005	(2.42957759155446e+001dB,1.46649924884094e+002°)
1.62016844028205e+005	(2.42859638963229e+001dB,1.46470149861450e+002°)
